AbsT,Temp,RelH,L1,L2,Occ,Act,Door,Win
2016-03-15 12:05:05,20.88,46.017,205.71,657.8,1,2,0,0
2016-03-15 12:05:10,20.88,46.017,210.0,662.4,1,2,0,0
2016-03-15 12:05:15,20.88,46.017,207.14,657.8,1,2,0,0
2016-03-15 12:05:20,20.88,45.977,208.57,662.4,1,2,0,0
2016-03-15 12:05:25,20.88,46.03749999999999,208.57,662.4,1,2,0,0
2016-03-15 12:05:30,20.88,46.017,208.57,662.4,1,2,0,0
2016-03-15 12:05:35,20.89,45.977,207.14,667.0,1,2,0,0
2016-03-15 12:05:40,20.89,46.078,208.57,667.0,1,2,0,0
2016-03-15 12:05:45,20.9,46.099,208.57,667.0,1,2,0,0
2016-03-15 12:05:50,20.89,46.058,208.57,667.0,1,2,0,0
2016-03-15 12:05:55,20.89,46.017,208.57,671.6,1,2,0,0
2016-03-15 12:06:00,20.885,45.977,209.285,676.2,1,2,0,0
2016-03-15 12:06:05,20.88,45.977,210.0,676.2,1,2,0,0
2016-03-15 12:06:10,20.9,45.977,210.0,680.8,1,2,0,0
2016-03-15 12:06:15,20.89,45.977,207.14,676.2,1,2,0,0
2016-03-15 12:06:20,20.885,45.937,210.0,678.5,1,2,0,0
2016-03-15 12:06:25,20.88625702596186,45.94896206794184,210.4630108879757,681.4083095156572,1,2,0,0
2016-03-15 12:06:30,20.885,45.977,210.0,685.4,1,2,0,0
2016-03-15 12:06:35,20.88,45.977,211.43,690.0,1,2,0,0
2016-03-15 12:06:40,20.885,45.997,210.715,687.7,1,2,0,0
2016-03-15 12:06:45,20.89,45.977,212.86,699.2,1,2,0,0
2016-03-15 12:06:50,20.89,46.017,214.29,699.2,1,2,0,0
2016-03-15 12:06:55,20.9,46.03749999999999,211.43,706.1,1,2,0,0
2016-03-15 12:07:00,20.9,46.058,211.43,703.8,1,2,0,0
2016-03-15 12:07:05,20.9,46.058,212.86,708.4,1,2,0,0
2016-03-15 12:07:10,20.9,46.058,211.43,708.4,1,2,0,0
2016-03-15 12:07:15,20.9,46.058,211.43,708.4,1,2,0,0
2016-03-15 12:07:20,20.9,45.977,213.575,717.6,1,2,0,0
2016-03-15 12:07:25,20.9,45.896,215.71,722.2,1,2,0,0
2016-03-15 12:07:30,20.9,45.896,212.86,722.2,1,2,0,0
2016-03-15 12:07:35,20.9,45.977,215.71,731.4,1,2,0,0
2016-03-15 12:07:40,20.9,45.977,214.285,731.4,1,2,0,0
2016-03-15 12:07:45,20.9,46.058,215.71,736.0,1,2,0,0
2016-03-15 12:07:50,20.9,46.139,215.71,731.4,1,2,0,0
2016-03-15 12:07:55,20.9,46.139,217.14,731.4,1,2,0,0
2016-03-15 12:08:00,20.905,46.139,215.71,731.4,1,2,0,0
2016-03-15 12:08:05,20.9,46.058,217.14,736.0,1,2,0,0
2016-03-15 12:08:10,20.91,46.058,217.14,736.0,1,2,0,0
2016-03-15 12:08:15,20.9,46.058,215.71,736.0,1,2,0,0
2016-03-15 12:08:20,20.9,46.058,217.14,740.6,1,2,0,0
2016-03-15 12:08:25,20.9,46.058,217.855,738.3,1,2,0,0
2016-03-15 12:08:30,20.89725153630081,46.07992517702785,217.4784983421386,739.7376941588637,1,2,0,0
2016-03-15 12:08:35,20.9,46.099,217.14,740.6,1,2,0,0
2016-03-15 12:08:40,20.91,46.099,217.14,736.0,1,2,0,0
2016-03-15 12:08:45,20.90666666666667,46.12566666666667,216.6633333333333,739.0666666666666,1,1,0,0
2016-03-15 12:08:50,20.9,46.099,218.57,745.2,1,0,0,0
2016-03-15 12:08:55,20.905,45.9365,216.425,736.0,1,0,0,0
2016-03-15 12:09:00,20.89,45.896,218.57,759.0,1,0,0,0
2016-03-15 12:09:05,20.9,45.977,218.57,749.8,1,0,0,0
2016-03-15 12:09:10,20.91,46.058,217.14,736.0,0,0,0,0
2016-03-15 12:09:15,20.91,45.977,218.57,736.0,0,0,0,0
2016-03-15 12:09:20,20.9,45.9365,221.43,749.8,0,0,0,0
2016-03-15 12:09:25,20.91,45.896,221.43,749.8,0,0,0,0
2016-03-15 12:09:30,20.9,45.896,221.43,749.8,0,0,0,0
2016-03-15 12:09:35,20.91,45.896,220.0,754.4,0,0,0,0
2016-03-15 12:09:40,20.9,45.8755,221.43,749.8,0,0,0,0
2016-03-15 12:09:45,20.9,45.855,220.0,749.8,0,0,0,0
2016-03-15 12:09:50,20.91,45.815,220.0,749.8,0,0,0,0
2016-03-15 12:09:55,20.9,45.815,220.0,749.8,0,0,0,0
2016-03-15 12:10:00,20.9,45.855,220.0,754.4,0,0,0,0
2016-03-15 12:10:05,20.89,45.855,221.43,754.4,0,0,0,0
2016-03-15 12:10:10,20.89,45.855,220.0,754.4,0,0,0,0
2016-03-15 12:10:15,20.9,45.855,220.0,763.6,0,0,0,0
2016-03-15 12:10:20,20.895,45.83499999999999,220.715,754.4,0,0,0,0
2016-03-15 12:10:25,20.89,45.815,222.86,749.8,0,0,0,0
2016-03-15 12:10:30,20.89,45.815,221.43,759.0,0,0,0,0
2016-03-15 12:10:35,20.88,45.815,222.86,759.0,0,0,0,0
2016-03-15 12:10:40,20.88,45.815,220.0,759.0,0,0,0,0
2016-03-15 12:10:45,20.88,45.815,221.43,754.4,0,0,0,0
2016-03-15 12:10:50,20.88,45.815,222.86,759.0,0,0,0,0
2016-03-15 12:10:55,20.88,45.815,222.145,761.3,0,0,0,0
2016-03-15 12:11:00,20.88,45.815,222.86,763.6,0,0,0,0
2016-03-15 12:11:05,20.88,45.815,220.0,772.8,0,0,0,0
2016-03-15 12:11:10,20.88,45.775,222.86,763.6,0,0,0,0
2016-03-15 12:11:15,20.87,45.775,222.86,759.0,0,0,0,0
2016-03-15 12:11:20,20.88,45.75449999999999,222.145,768.2,0,0,0,0
2016-03-15 12:11:25,20.88,45.73399999999999,224.29,782.0,0,0,0,0
2016-03-15 12:11:30,20.88,45.775,224.29,772.8,0,0,0,0
2016-03-15 12:11:35,20.88,45.775,222.86,772.8,0,0,0,0
2016-03-15 12:11:40,20.875,45.73399999999999,224.29,779.7,0,0,0,0
2016-03-15 12:11:45,20.89,45.73399999999999,222.86,772.8,0,0,0,0
2016-03-15 12:11:50,20.88,45.73399999999999,225.71,786.6,0,0,0,0
2016-03-15 12:11:55,20.87,45.73399999999999,224.29,791.2,0,0,0,0
2016-03-15 12:12:00,20.875,45.73399999999999,226.425,793.5,0,0,0,0
2016-03-15 12:12:05,20.88,45.73399999999999,227.14,795.8,0,0,0,0
2016-03-15 12:12:10,20.88079319992662,45.73401283661715,226.8739151884125,800.5864497675622,0,0,0,0
2016-03-15 12:12:15,20.88,45.73399999999999,227.14,805.0,0,0,0,0
2016-03-15 12:12:20,20.88,45.73399999999999,228.57,807.3,0,0,0,0
2016-03-15 12:12:25,20.88,45.73399999999999,230.0,814.2,0,0,0,0
2016-03-15 12:12:30,20.88,45.73399999999999,230.0,818.8,0,0,0,0
2016-03-15 12:12:35,20.88,45.73399999999999,230.0,814.2,0,0,0,0
2016-03-15 12:12:40,20.875,45.73399999999999,232.145,830.3,0,0,0,0
2016-03-15 12:12:45,20.86,45.73399999999999,231.43,832.6,0,0,0,0
2016-03-15 12:12:50,20.86,45.73399999999999,230.0,828.0,0,0,0,0
2016-03-15 12:12:55,20.87,45.73399999999999,232.86,841.8,0,0,0,0
2016-03-15 12:13:00,20.875,45.73399999999999,232.86,841.8,0,0,0,0
2016-03-15 12:13:05,20.87,45.73399999999999,232.86,846.4,0,0,0,0
2016-03-15 12:13:10,20.88,45.73399999999999,235.71,846.4,0,0,0,0
2016-03-15 12:13:15,20.88,45.73399999999999,234.29,846.4,0,0,0,0
2016-03-15 12:13:20,20.88,45.73399999999999,234.29,846.4,0,0,0,0
2016-03-15 12:13:25,20.88,45.73399999999999,234.29,846.4,0,0,0,0
2016-03-15 12:13:30,20.88,45.73399999999999,235.71,855.6,0,0,0,0
2016-03-15 12:13:35,20.88,45.73399999999999,234.29,846.4,0,0,0,0
2016-03-15 12:13:40,20.88,45.73399999999999,235.0,860.2,0,0,0,0
2016-03-15 12:13:45,20.87,45.73399999999999,235.71,864.8,0,0,0,0
2016-03-15 12:13:50,20.88,45.73399999999999,235.71,864.8,0,0,0,0
2016-03-15 12:13:55,20.88,45.73399999999999,237.14,860.2,0,0,0,0
2016-03-15 12:14:00,20.88,45.73399999999999,235.71,857.9000000000001,0,0,0,0
2016-03-15 12:14:05,20.89,45.73399999999999,235.71,860.2,0,0,0,0
2016-03-15 12:14:10,20.88,45.73399999999999,235.71,864.8,0,0,0,0
2016-03-15 12:14:15,20.88,45.73399999999999,235.71,855.6,0,0,0,0
2016-03-15 12:14:20,20.885,45.73399999999999,237.14,857.9000000000001,0,0,0,0
2016-03-15 12:14:25,20.88,45.73399999999999,237.14,860.2,0,0,0,0
2016-03-15 12:14:30,20.87,45.73399999999999,235.71,855.6,0,0,0,0
2016-03-15 12:14:35,20.87,45.73399999999999,237.14,855.6,0,0,0,0
2016-03-15 12:14:40,20.88,45.73399999999999,235.71,846.4,0,0,0,0
2016-03-15 12:14:45,20.88,45.694,235.71,853.3,0,0,0,0
2016-03-15 12:14:50,20.88,45.73399999999999,234.29,846.4,0,0,0,0
2016-03-15 12:14:55,20.88,45.714,234.29,853.3,0,0,0,0
2016-03-15 12:15:00,20.88,45.694,234.29,846.4,0,0,0,0
2016-03-15 12:15:05,20.88,45.694,231.43,841.8,0,0,0,0
2016-03-15 12:15:10,20.88,45.694,234.29,841.8,0,0,0,0
2016-03-15 12:15:15,20.88,45.694,234.29,832.6,0,0,0,0
2016-03-15 12:15:20,20.875,45.694,235.0,841.8,0,0,0,0
2016-03-15 12:15:25,20.88,45.694,237.14,851.0,0,0,0,0
2016-03-15 12:15:30,20.87,45.694,232.86,841.8,0,0,0,0
2016-03-15 12:15:35,20.88,45.694,232.86,841.8,0,0,0,0
2016-03-15 12:15:40,20.88,45.694,232.145,837.2,0,0,0,0
2016-03-15 12:15:45,20.88,45.694,231.43,818.8,0,0,0,0
2016-03-15 12:15:50,20.86,45.694,232.86,818.8,0,0,0,0
2016-03-15 12:15:55,20.88,45.694,231.43,814.2,0,0,0,0
2016-03-15 12:16:00,20.875,45.6735,228.57,802.7,0,0,0,0
2016-03-15 12:16:05,20.87,45.653,227.14,795.8,0,0,0,0
2016-03-15 12:16:10,20.89,45.653,227.14,791.2,0,0,0,0
2016-03-15 12:16:15,20.88,45.653,225.71,782.0,0,0,0,0
2016-03-15 12:16:20,20.87,45.6735,225.0,775.0999999999999,0,0,0,0
2016-03-15 12:16:25,20.87,45.653,222.86,768.2,0,0,0,0
2016-03-15 12:16:30,20.87,45.653,222.86,754.4,0,0,0,0
2016-03-15 12:16:35,20.88,45.653,222.86,740.6,0,0,0,0
2016-03-15 12:16:40,20.87,45.653,222.86,749.8,0,0,0,0
2016-03-15 12:16:45,20.88,45.653,222.86,754.4,0,0,0,0
2016-03-15 12:16:50,20.86,45.653,222.86,749.8,0,0,0,0
2016-03-15 12:16:55,20.86,45.653,221.43,754.4,0,0,0,0
2016-03-15 12:17:00,20.86,45.6735,225.715,770.5,0,0,0,0
2016-03-15 12:17:05,20.86,45.653,225.71,777.4,0,0,0,0
2016-03-15 12:17:10,20.87,45.653,225.71,777.4,0,0,0,0
2016-03-15 12:17:15,20.86,45.653,227.14,782.0,0,0,0,0
2016-03-15 12:17:20,20.86,45.653,225.71,782.0,0,0,0,0
2016-03-15 12:17:25,20.86,45.653,227.14,791.2,0,0,0,0
2016-03-15 12:17:30,20.86,45.653,227.14,791.2,0,0,0,0
2016-03-15 12:17:35,20.86,45.653,230.0,795.8,0,0,0,0
2016-03-15 12:17:40,20.865,45.6735,228.57,793.5,0,0,0,0
2016-03-15 12:17:45,20.87,45.653,227.14,791.2,0,0,0,0
2016-03-15 12:17:50,20.86,45.653,227.14,791.2,0,0,0,0
2016-03-15 12:17:55,20.85,45.653,227.14,800.4,0,0,0,0
2016-03-15 12:18:00,20.865,45.653,229.285,805.0,0,0,0,0
2016-03-15 12:18:05,20.86,45.653,232.86,809.6,0,0,0,0
2016-03-15 12:18:10,20.86,45.653,232.86,818.8,0,0,0,0
2016-03-15 12:18:15,20.85,45.653,234.29,841.8,0,0,0,0
2016-03-15 12:18:20,20.86,45.653,235.0,848.7,0,0,0,0
2016-03-15 12:18:25,20.86,45.653,235.71,851.0,0,0,0,0
2016-03-15 12:18:30,20.86,45.653,235.71,855.6,0,0,0,0
2016-03-15 12:18:35,20.865,45.653,237.14,867.0999999999999,0,0,0,0
2016-03-15 12:18:40,20.87,45.653,240.0,874.0,0,0,0,0
2016-03-15 12:18:45,20.86,45.653,238.57,878.6,0,0,0,0
2016-03-15 12:18:50,20.86,45.653,241.43,901.6,0,0,0,0
2016-03-15 12:18:55,20.87,45.61199999999999,243.575,924.5999999999999,0,0,0,0
2016-03-15 12:19:00,20.86,45.653,250.0,966.0,0,0,0,0
2016-03-15 12:19:05,20.86,45.653,248.57,970.6,0,0,0,0
2016-03-15 12:19:10,20.88,45.61199999999999,250.0,970.6,0,0,0,0
2016-03-15 12:19:15,20.88,45.61199999999999,250.0,975.2,0,0,0,0
2016-03-15 12:19:20,20.88,45.61199999999999,248.57,966.0,0,0,0,0
2016-03-15 12:19:25,20.88,45.61199999999999,248.57,952.2,0,0,0,0
2016-03-15 12:19:30,20.88,45.61199999999999,248.57,956.8,0,0,0,0
2016-03-15 12:19:35,20.88,45.61199999999999,248.57,956.8,0,0,0,0
2016-03-15 12:19:40,20.88,45.592,246.425,952.2,0,0,0,0
2016-03-15 12:19:45,20.88,45.61199999999999,245.71,938.4,0,0,0,0
2016-03-15 12:19:50,20.88,45.572,245.71,947.6,0,0,0,0
2016-03-15 12:19:55,20.875,45.572,247.14,949.9000000000001,0,0,0,0
2016-03-15 12:20:00,20.88,45.572,247.14,947.6,0,0,0,0
2016-03-15 12:20:05,20.88,45.572,247.14,952.2,0,0,0,0
2016-03-15 12:20:10,20.87,45.572,248.57,952.2,0,0,0,0
2016-03-15 12:20:15,20.88,45.572,247.14,952.2,0,0,0,0
2016-03-15 12:20:20,20.88,45.572,248.57,961.4,0,0,0,0
2016-03-15 12:20:25,20.87,45.572,251.43,975.2,0,0,0,0
2016-03-15 12:20:30,20.88,45.572,251.43,984.4,0,0,0,0
2016-03-15 12:20:35,20.88,45.572,252.86,984.4,0,0,0,0
2016-03-15 12:20:40,20.88,45.572,250.0,984.4,0,0,0,0
2016-03-15 12:20:45,20.89,45.572,250.0,998.2,0,0,0,0
2016-03-15 12:20:50,20.89,45.572,254.29,1002.8,0,0,0,0
2016-03-15 12:20:55,20.88,45.572,254.29,1007.4,0,0,0,0
2016-03-15 12:21:00,20.89,45.572,260.715,1071.8,0,0,0,0
2016-03-15 12:21:05,20.9,45.532,270.0,1122.4,0,0,0,0
2016-03-15 12:21:10,20.9,45.532,267.14,1113.2,0,0,0,0
2016-03-15 12:21:15,20.9,45.532,265.71,1113.2,0,0,0,0
2016-03-15 12:21:20,20.9,45.532,264.29,1104.0,0,0,0,0
2016-03-15 12:21:25,20.9,45.532,262.86,1090.2,0,0,0,0
2016-03-15 12:21:30,20.91,45.532,261.43,1071.8,0,0,0,0
2016-03-15 12:21:35,20.9,45.532,257.855,1048.8,0,0,0,0
2016-03-15 12:21:40,20.9,45.532,257.14,1025.8,0,0,0,0
2016-03-15 12:21:45,20.89,45.49100000000001,251.43,998.2,0,0,0,0
2016-03-15 12:21:50,20.9,45.532,250.0,984.4,0,0,0,0
2016-03-15 12:21:55,20.9,45.49100000000001,247.14,961.4,0,0,0,0
2016-03-15 12:22:00,20.9,45.49100000000001,245.71,938.4,0,0,0,0
2016-03-15 12:22:05,20.9,45.49100000000001,244.29,924.6,0,0,0,0
2016-03-15 12:22:10,20.9,45.49100000000001,241.43,910.8,0,0,0,0
2016-03-15 12:22:15,20.89,45.49100000000001,240.0,892.4,0,0,0,0
2016-03-15 12:22:20,20.895,45.49100000000001,240.0,890.0999999999999,0,0,0,0
2016-03-15 12:22:25,20.9,45.49100000000001,240.0,892.4,0,0,0,0
2016-03-15 12:22:30,20.9,45.49100000000001,240.0,906.2,0,0,0,0
2016-03-15 12:22:35,20.9,45.49100000000001,242.86,910.8,0,0,0,0
2016-03-15 12:22:40,20.89,45.49100000000001,241.43,901.6,0,0,0,0
2016-03-15 12:22:45,20.9,45.49100000000001,242.86,915.4,0,0,0,0
2016-03-15 12:22:50,20.91,45.49100000000001,240.0,883.2,0,0,0,0
2016-03-15 12:22:55,20.89,45.49100000000001,238.57,878.6,0,0,0,0
2016-03-15 12:23:00,20.9,45.49100000000001,235.715,862.5,0,0,0,0
2016-03-15 12:23:05,20.9,45.49100000000001,232.86,851.0,0,0,0,0
2016-03-15 12:23:10,20.89,45.49100000000001,231.43,837.2,0,0,0,0
2016-03-15 12:23:15,20.9,45.49100000000001,231.43,828.0,0,0,0,0
2016-03-15 12:23:20,20.895,45.49100000000001,230.715,825.7,0,0,0,0
2016-03-15 12:23:25,20.91,45.49100000000001,228.57,818.8,0,0,0,0
2016-03-15 12:23:30,20.9,45.49100000000001,230.0,818.8,0,0,0,0
2016-03-15 12:23:35,20.89,45.49100000000001,230.0,818.8,0,0,0,0
2016-03-15 12:23:40,20.895,45.49100000000001,230.715,823.4,0,0,0,0
2016-03-15 12:23:45,20.88,45.49100000000001,231.43,828.0,0,0,0,0
2016-03-15 12:23:50,20.9,45.49100000000001,232.86,841.8,0,0,0,0
2016-03-15 12:23:55,20.9,45.49100000000001,234.29,855.6,0,0,0,0
2016-03-15 12:24:00,20.89,45.49100000000001,237.855,883.2,0,0,0,0
2016-03-15 12:24:05,20.9,45.49100000000001,241.43,915.4,0,0,0,0
2016-03-15 12:24:10,20.9,45.49100000000001,245.71,938.4,0,0,0,0
2016-03-15 12:24:15,20.89,45.49100000000001,245.71,933.8,0,0,0,0
2016-03-15 12:24:20,20.9,45.49100000000001,242.145,910.8,0,0,0,0
2016-03-15 12:24:25,20.91,45.49100000000001,240.0,901.6,0,0,0,0
2016-03-15 12:24:30,20.9,45.49100000000001,240.0,901.6,0,0,0,0
2016-03-15 12:24:35,20.9,45.49100000000001,241.43,906.2,0,0,0,0
2016-03-15 12:24:40,20.895,45.49100000000001,240.0,901.6,0,0,0,0
2016-03-15 12:24:45,20.89,45.49100000000001,242.86,906.2,0,0,0,0
2016-03-15 12:24:50,20.9,45.49100000000001,241.43,915.4,0,0,0,0
2016-03-15 12:24:55,20.9,45.49100000000001,242.86,920.0,0,0,0,0
2016-03-15 12:25:00,20.9,45.49100000000001,245.715,938.4,0,0,0,0
2016-03-15 12:25:05,20.89,45.45,250.0,947.6,0,0,0,0
2016-03-15 12:25:10,20.89,45.45,244.29,924.6,0,0,0,0
2016-03-15 12:25:15,20.905,45.45,242.145,913.0999999999999,0,0,0,0
2016-03-15 12:25:20,20.91,45.49100000000001,240.0,906.2,0,0,0,0
2016-03-15 12:25:25,20.9,45.45,240.0,892.4,0,0,0,0
2016-03-15 12:25:30,20.9,45.45,240.0,897.0,0,0,0,0
2016-03-15 12:25:35,20.9,45.45,241.43,897.0,0,0,0,0
2016-03-15 12:25:40,20.9,45.45,242.145,903.9000000000001,0,0,0,0
2016-03-15 12:25:45,20.9,45.45,241.43,901.6,0,0,0,0
2016-03-15 12:25:50,20.89,45.45,240.0,897.0,0,0,0,0
2016-03-15 12:25:55,20.91,45.45,241.43,906.2,0,0,0,0
2016-03-15 12:26:00,20.9,45.43,241.43,897.0,0,0,0,0
2016-03-15 12:26:05,20.9,45.41,240.0,883.2,0,0,0,0
2016-03-15 12:26:10,20.9,45.41,240.0,874.0,0,0,0,0
2016-03-15 12:26:15,20.9,45.41,238.57,874.0,0,0,0,0
2016-03-15 12:26:20,20.9,45.41,237.14,867.0999999999999,0,0,0,0
2016-03-15 12:26:25,20.92,45.41,235.71,864.8,0,0,0,0
2016-03-15 12:26:30,20.9,45.41,235.71,864.8,0,0,0,0
2016-03-15 12:26:35,20.9,45.41,235.71,855.6,0,0,0,0
2016-03-15 12:26:40,20.9,45.41,232.145,837.2,0,0,0,0
2016-03-15 12:26:45,20.89,45.41,231.43,828.0,0,0,0,0
2016-03-15 12:26:50,20.9,45.41,231.43,818.8,0,0,0,0
2016-03-15 12:26:55,20.89,45.41,227.14,823.4,0,0,0,0
2016-03-15 12:27:00,20.9,45.41,231.43,818.8,0,0,0,0
2016-03-15 12:27:05,20.9,45.41,230.0,814.2,0,0,0,0
2016-03-15 12:27:10,20.89,45.41,227.14,814.2,0,0,0,0
2016-03-15 12:27:15,20.9,45.41,230.0,814.2,0,0,0,0
2016-03-15 12:27:20,20.9,45.41,230.0,809.6,0,0,0,0
2016-03-15 12:27:25,20.9,45.41,230.0,795.8,0,0,0,0
2016-03-15 12:27:30,20.89,45.41,224.29,791.2,0,0,0,0
2016-03-15 12:27:35,20.9,45.41,225.71,786.6,0,0,0,0
2016-03-15 12:27:40,20.89,45.41,224.29,777.4,0,0,0,0
2016-03-15 12:27:45,20.89,45.41,224.29,777.4,0,0,0,0
2016-03-15 12:27:50,20.9,45.41,227.14,782.0,0,0,0,0
2016-03-15 12:27:55,20.88,45.41,224.29,772.8,0,0,0,0
2016-03-15 12:28:00,20.895,45.41,222.145,763.6,0,0,0,0
2016-03-15 12:28:05,20.89,45.37,221.43,749.8,0,0,0,0
2016-03-15 12:28:10,20.9,45.41,218.57,740.6,0,0,0,0
2016-03-15 12:28:15,20.9,45.37,220.0,731.4,0,0,0,0
2016-03-15 12:28:20,20.895,45.41,217.855,722.2,0,0,0,0
2016-03-15 12:28:25,20.89326553251376,45.40820209193716,216.3943615654024,716.7526082518435,0,0,0,0
2016-03-15 12:28:30,20.89,45.39,216.425,713.0,0,0,0,0
2016-03-15 12:28:35,20.885,45.41,216.425,708.4,0,0,0,0
2016-03-15 12:28:40,20.89,45.41,215.71,708.4,0,0,0,0
2016-03-15 12:28:45,20.88,45.41,217.14,717.6,0,0,0,0
2016-03-15 12:28:50,20.89,45.37,217.14,708.4,0,0,0,0
2016-03-15 12:28:55,20.9,45.41,218.57,717.6,0,0,0,0
2016-03-15 12:29:00,20.89,45.39,216.425,722.2,0,0,0,0
2016-03-15 12:29:05,20.88,45.41,218.57,726.8,0,0,0,0
2016-03-15 12:29:10,20.89,45.37,218.57,717.6,0,0,0,0
2016-03-15 12:29:15,20.88,45.37,220.0,740.6,0,0,0,0
2016-03-15 12:29:20,20.885,45.37,219.285,745.2,0,0,0,0
2016-03-15 12:29:25,20.88,45.37,222.86,768.2,0,0,0,0
2016-03-15 12:29:30,20.88,45.37,222.86,763.6,0,0,0,0
2016-03-15 12:29:35,20.88,45.37,224.29,772.8,0,0,0,0
2016-03-15 12:29:40,20.88,45.37,225.0,779.7,0,0,0,0
2016-03-15 12:29:45,20.88,45.37,225.71,791.2,0,0,0,0
2016-03-15 12:29:50,20.89,45.37,225.71,777.4,0,0,0,0
2016-03-15 12:29:55,20.89,45.34949999999999,228.57,805.0,0,0,0,0
2016-03-15 12:30:00,20.88,45.32899999999999,231.43,832.6,0,0,0,0
2016-03-15 12:30:05,20.89,45.32899999999999,232.86,846.4,0,0,0,0
2016-03-15 12:30:10,20.88,45.32899999999999,232.86,841.8,0,0,0,0
2016-03-15 12:30:15,20.88,45.32899999999999,232.86,841.8,0,0,0,0
2016-03-15 12:30:20,20.89,45.32899999999999,235.715,862.5,0,0,0,0
2016-03-15 12:30:25,20.89,45.32899999999999,242.86,920.0,0,0,0,0
2016-03-15 12:30:30,20.88,45.32899999999999,247.14,961.4,0,0,0,0
2016-03-15 12:30:35,20.9,45.32899999999999,251.43,975.2,0,0,0,0
2016-03-15 12:30:40,20.9,45.32899999999999,252.855,1000.5,0,0,0,0
2016-03-15 12:30:45,20.89408544464768,45.3283784917691,253.5290014259998,1025.89518931518,0,0,0,0
2016-03-15 12:30:50,20.89020353771717,45.32701634857346,254.3102179372951,1046.050759737834,0,0,0,0
2016-03-15 12:30:55,20.88814766793043,45.32497286580558,255.1886290935564,1061.547687773259,0,0,0,0
2016-03-15 12:31:00,20.88771122400938,45.32230733885803,256.1542144544538,1072.966949926753,0,0,0,0
2016-03-15 12:31:05,20.88868759467599,45.31907906312329,257.1969535796575,1080.889522703614,0,0,0,0
2016-03-15 12:31:10,20.89087016865218,45.31534733399393,258.3068260288379,1085.89638260914,0,0,0,0
2016-03-15 12:31:15,20.89405233465991,45.31117144686243,259.473811361665,1088.568506148629,0,0,0,0
2016-03-15 12:31:20,20.89802748142113,45.30661069712137,260.6878891378091,1089.486869827379,0,0,0,0
2016-03-15 12:31:25,20.90258899765776,45.30172438016324,261.9390389169404,1089.232450150686,0,0,0,0
2016-03-15 12:31:30,20.90753027209176,45.29657179138059,263.2172402587291,1088.38622362385,0,0,0,0
2016-03-15 12:31:35,20.91264469344507,45.29121222616594,264.5124727228456,1087.529166752168,0,0,0,0
2016-03-15 12:31:40,20.91772565043964,45.28570497991181,265.81471586896,1087.242256040938,0,0,0,0
2016-03-15 12:31:45,20.9225665317974,45.28010934801073,267.1139492567424,1088.106467995458,0,0,0,0
2016-03-15 12:31:50,20.92696072624031,45.27448462585524,268.4001524458632,1090.702779121025,0,0,0,0
2016-03-15 12:31:55,20.9307016224903,45.26889010883786,269.6633049959926,1095.612165922938,0,0,0,0
2016-03-15 12:32:00,20.93358260926932,45.26338509235112,270.8933864668007,1103.415604906494,0,0,0,0
2016-03-15 12:32:05,20.93539707529931,45.25802887178755,272.0803764179578,1114.694072576991,0,0,0,0
2016-03-15 12:32:10,20.93593840930223,45.25288074253967,273.2142544091342,1130.028545439727,0,0,0,0
2016-03-15 12:32:15,20.935,45.248,274.285,1150.0,0,0,0,0
2016-03-15 12:32:20,20.93326804781859,45.24203620748415,276.6504662227903,1183.979692733814,0,0,0,0
2016-03-15 12:32:25,20.935,45.228,287.14,1276.5,0,0,0,0
2016-03-15 12:32:30,20.94,45.208,302.86,1398.4,0,0,0,0
2016-03-15 12:32:35,20.94,45.208,295.71,1343.2,0,0,0,0
2016-03-15 12:32:40,20.95,45.208,291.43,1320.2,0,0,0,0
2016-03-15 12:32:45,20.94,45.208,290.0,1292.6,0,0,0,0
2016-03-15 12:32:50,20.96,45.167,288.57,1283.4,0,0,0,0
2016-03-15 12:32:55,20.94,45.167,288.57,1265.0,0,0,0,0
2016-03-15 12:33:00,20.955,45.167,284.285,1239.7,0,0,0,0
2016-03-15 12:33:05,20.95,45.167,285.71,1260.4,0,0,0,0
2016-03-15 12:33:10,20.95,45.167,297.14,1334.0,0,0,0,0
2016-03-15 12:33:15,20.96,45.167,287.14,1274.2,0,0,0,0
2016-03-15 12:33:20,20.965,45.147,278.575,1207.5,0,0,0,0
2016-03-15 12:33:25,20.97,45.167,262.86,1067.2,0,0,0,0
2016-03-15 12:33:30,20.97,45.127,254.29,1021.2,0,0,0,0
2016-03-15 12:33:35,20.96,45.167,270.0,1131.6,0,0,0,0
2016-03-15 12:33:40,20.965,45.147,274.29,1143.1,0,0,0,0
2016-03-15 12:33:45,20.96,45.127,271.43,1145.4,0,0,0,0
2016-03-15 12:33:50,20.97,45.127,265.71,1108.6,0,0,0,0
2016-03-15 12:33:55,20.97,45.127,262.145,1060.3,0,0,0,0
2016-03-15 12:34:00,20.98,45.127,254.29,1030.4,0,0,0,0
2016-03-15 12:34:05,20.96,45.127,254.29,1007.4,0,0,0,0
2016-03-15 12:34:10,20.97,45.127,248.57,970.6,0,0,0,0
2016-03-15 12:34:15,20.97,45.127,245.715,943.0,0,0,0,0
2016-03-15 12:34:20,20.97,45.08600000000001,242.86,929.2,0,0,0,0
2016-03-15 12:34:25,20.98,45.127,245.71,929.2,0,0,0,0
2016-03-15 12:34:30,20.97,45.127,241.43,910.8,0,0,0,0
