AbsT,Temp,RelH,L1,L2,Act,Door,Win
2016-03-15 12:54:45,21.43,44.6,184.29,607.2,3.0,0,0
2016-03-15 12:54:50,21.44,44.661,177.86,641.7,3.0,0,0
2016-03-15 12:54:55,21.45,44.681,180.0,657.8,3.0,0,0
2016-03-15 12:55:00,21.45,44.681,161.43,552.0,3.0,0,0
2016-03-15 12:55:05,21.46,44.64100000000001,174.29,598.0,3.0,0,0
2016-03-15 12:55:10,21.46,44.6,182.145,634.8,3.0,0,0
2016-03-15 12:55:15,21.46,44.64100000000001,200.0,607.2,3.0,0,0
2016-03-15 12:55:20,21.45,44.681,181.43,657.8,3.0,0,0
2016-03-15 12:55:25,21.45,44.64100000000001,178.57,634.8,3.0,0,0
2016-03-15 12:55:30,21.45,44.64100000000001,178.57,616.4,3.0,0,0
2016-03-15 12:55:35,21.45,44.681,175.715,639.4,1.5,0,0
2016-03-15 12:55:40,21.46,44.924,190.0,648.6,0.0,0,0
2016-03-15 12:55:45,21.46,44.843,190.0,644.0,0.0,0,0
2016-03-15 12:55:50,21.465,44.843,191.43,648.6,0.0,0,0
2016-03-15 12:55:55,21.46,44.883,190.0,653.2,0.0,0,0
2016-03-15 12:56:00,21.47,44.924,190.0,648.6,0.0,0,0
2016-03-15 12:56:05,21.46,44.924,188.57,644.0,0.0,0,0
2016-03-15 12:56:10,21.46,44.883,191.43,644.0,0.0,0,0
2016-03-15 12:56:15,21.46,44.82300000000001,198.575,650.9,0.0,0,0
2016-03-15 12:56:20,21.45,44.803,192.86,644.0,0.0,0,0
2016-03-15 12:56:25,21.45,44.803,188.57,634.8,0.0,0,0
2016-03-15 12:56:30,21.45,44.803,196.43,648.6,0.0,0,0
2016-03-15 12:56:35,21.44,44.803,190.0,644.0,0.0,0,0
2016-03-15 12:56:40,21.43,44.762,188.57,634.8,0.0,0,0
2016-03-15 12:56:45,21.44,44.803,188.57,625.6,0.0,0,0
2016-03-15 12:56:50,21.425,44.82300000000001,187.14,639.4,0.0,0,0
2016-03-15 12:56:55,21.42,44.843,187.14,634.8,0.0,0,0
2016-03-15 12:57:00,21.42,44.843,188.57,634.8,0.0,0,0
2016-03-15 12:57:05,21.41,44.843,188.57,634.8,0.0,0,0
2016-03-15 12:57:10,21.42,44.843,187.14,634.8,0.0,0,0
2016-03-15 12:57:15,21.41,44.843,187.14,630.2,0.0,0,0
2016-03-15 12:57:20,21.41,44.843,190.0,630.2,0.0,0,0
2016-03-15 12:57:25,21.4,44.843,187.14,634.8,0.0,0,0
2016-03-15 12:57:30,21.41,44.843,187.14,625.6,0.0,0,0
2016-03-15 12:57:35,21.4,44.843,188.57,634.8,0.0,0,0
2016-03-15 12:57:40,21.4,44.843,188.57,644.0,0.0,0,0
2016-03-15 12:57:45,21.39,44.843,202.86,634.8,0.0,0,0
2016-03-15 12:57:50,21.4,44.863,188.57,634.8,0.0,0,0
2016-03-15 12:57:55,21.4,44.843,188.57,630.2,0.0,0,0
2016-03-15 12:58:00,21.39,44.843,188.57,639.4,0.0,0,0
2016-03-15 12:58:05,21.4,44.843,188.57,621.0,0.0,0,0
2016-03-15 12:58:10,21.385,44.843,188.57,627.9000000000001,0.0,0,0
2016-03-15 12:58:15,21.38,44.843,190.0,630.2,0.0,0,0
2016-03-15 12:58:20,21.38,44.843,190.0,630.2,0.0,0,0
2016-03-15 12:58:25,21.39,44.843,187.14,625.6,0.0,0,0
2016-03-15 12:58:30,21.38,44.843,187.14,623.3,0.0,0,0
2016-03-15 12:58:35,21.38,44.843,187.14,625.6,0.0,0,0
2016-03-15 12:58:40,21.38,44.843,187.14,625.6,0.0,0,0
2016-03-15 12:58:45,21.38,44.843,187.14,621.0,0.0,0,0
2016-03-15 12:58:50,21.375,44.843,186.43,625.6,0.0,0,0
2016-03-15 12:58:55,21.37,44.843,187.14,621.0,0.0,0,0
2016-03-15 12:59:00,21.36,44.843,185.71,621.0,0.0,0,0
2016-03-15 12:59:05,21.37,44.843,188.57,625.6,0.0,0,0
2016-03-15 12:59:10,21.365,44.843,188.57,621.0,0.0,0,0
2016-03-15 12:59:15,21.36,44.843,185.71,621.0,0.0,0,0
2016-03-15 12:59:20,21.38,44.843,202.86,630.2,0.0,0,0
2016-03-15 12:59:25,21.36,44.843,187.14,621.0,0.0,0,0
2016-03-15 12:59:30,21.365,44.843,184.285,618.7,0.0,0,0
2016-03-15 12:59:35,21.36,44.843,188.57,616.4,0.0,0,0
2016-03-15 12:59:40,21.36,44.803,185.71,616.4,0.0,0,0
2016-03-15 12:59:45,21.36,44.843,185.71,616.4,0.0,0,0
2016-03-15 12:59:50,21.355,44.82300000000001,185.715,618.7,0.0,0,0
2016-03-15 12:59:55,21.36,44.803,185.71,630.2,0.0,0,0
2016-03-15 13:00:00,21.36,44.843,187.14,616.4,0.0,0,0
2016-03-15 13:00:05,21.34,44.803,185.71,616.4,0.0,0,0
2016-03-15 13:00:10,21.35,44.8025,186.425,611.8,0.0,0,0
2016-03-15 13:00:15,21.34,44.762,184.29,611.8,0.0,0,0
2016-03-15 13:00:20,21.36,44.803,185.71,611.8,0.0,0,0
2016-03-15 13:00:25,21.34,44.803,185.71,611.8,0.0,0,0
2016-03-15 13:00:30,21.345,44.762,184.29,616.4,0.0,0,0
2016-03-15 13:00:35,21.34,44.762,187.14,611.8,0.0,0,0
2016-03-15 13:00:40,21.34,44.762,187.14,616.4,0.0,0,0
2016-03-15 13:00:45,21.34,44.762,185.71,607.2,0.0,0,0
2016-03-15 13:00:50,21.34,44.762,185.71,607.2,0.0,0,0
2016-03-15 13:00:55,21.34,44.762,184.29,607.2,0.0,0,0
2016-03-15 13:01:00,21.34,44.762,184.29,607.2,0.0,0,0
2016-03-15 13:01:05,21.35,44.762,202.86,611.8,0.0,0,0
2016-03-15 13:01:10,21.34,44.762,201.43,611.8,0.0,0,0
2016-03-15 13:01:15,21.34,44.7825,185.0,607.2,0.0,0,0
2016-03-15 13:01:20,21.33,44.762,184.29,607.2,0.0,0,0
2016-03-15 13:01:25,21.34,44.762,184.29,602.6,0.0,0,0
2016-03-15 13:01:30,21.335,44.7415,184.29,609.5,0.0,0,0
2016-03-15 13:01:35,21.34,44.762,184.29,598.0,0.0,0,0
2016-03-15 13:01:40,21.33,44.721,184.29,598.0,0.0,0,0
2016-03-15 13:01:45,21.34,44.762,184.29,602.6,0.0,0,0
2016-03-15 13:01:50,21.34,44.762,184.29,609.5,0.0,0,0
2016-03-15 13:01:55,21.34,44.721,185.71,598.0,0.0,0,0
2016-03-15 13:02:00,21.33,44.721,200.0,602.6,0.0,0,0
2016-03-15 13:02:05,21.33,44.721,184.29,602.6,0.0,0,0
2016-03-15 13:02:10,21.33,44.70100000000001,185.0,598.0,0.0,0,0
2016-03-15 13:02:15,21.33,44.681,184.29,598.0,0.0,0,0
2016-03-15 13:02:20,21.33,44.681,182.86,588.8,0.0,0,0
2016-03-15 13:02:25,21.34,44.681,185.71,598.0,0.0,0,0
2016-03-15 13:02:30,21.33,44.681,184.29,604.9000000000001,0.0,0,0
2016-03-15 13:02:35,21.32,44.681,184.29,598.0,0.0,0,0
2016-03-15 13:02:40,21.32,44.681,182.86,598.0,0.0,0,0
2016-03-15 13:02:45,21.32,44.721,200.0,593.4,0.0,0,0
2016-03-15 13:02:50,21.325,44.681,182.86,588.8,0.0,0,0
2016-03-15 13:02:55,21.33,44.681,182.86,593.4,0.0,0,0
2016-03-15 13:03:00,21.32,44.681,184.29,598.0,0.0,0,0
2016-03-15 13:03:05,21.32,44.681,182.86,593.4,0.0,0,0
2016-03-15 13:03:10,21.33,44.681,184.29,593.4,0.0,0,0
2016-03-15 13:03:15,21.32,44.681,184.29,586.5,0.0,0,0
2016-03-15 13:03:20,21.32,44.681,185.71,593.4,0.0,0,0
2016-03-15 13:03:25,21.32,44.681,184.29,593.4,0.0,0,0
2016-03-15 13:03:30,21.32,44.681,191.43,595.7,0.0,0,0
2016-03-15 13:03:35,21.33,44.681,182.86,588.8,0.0,0,0
2016-03-15 13:03:40,21.32,44.64100000000001,198.57,598.0,0.0,0,0
2016-03-15 13:03:45,21.32,44.64100000000001,200.0,598.0,0.0,0,0
2016-03-15 13:03:50,21.32,44.64100000000001,184.29,593.4,0.0,0,0
2016-03-15 13:03:55,21.31,44.64100000000001,184.29,593.4,0.0,0,0
2016-03-15 13:04:00,21.31,44.681,184.29,588.8,0.0,0,0
2016-03-15 13:04:05,21.32,44.64100000000001,184.29,588.8,0.0,0,0
2016-03-15 13:04:10,21.31,44.64100000000001,182.86,584.2,0.0,0,0
2016-03-15 13:04:15,21.32,44.64100000000001,184.29,588.8,0.0,0,0
2016-03-15 13:04:20,21.31,44.6,182.86,588.8,0.0,0,0
2016-03-15 13:04:25,21.32,44.6,198.57,598.0,0.0,0,0
2016-03-15 13:04:30,21.32,44.6,182.86,593.4,0.0,0,0
2016-03-15 13:04:35,21.315,44.62050000000001,182.86,586.5,0.0,0,0
2016-03-15 13:04:40,21.32,44.6,197.14,593.4,0.0,0,0
2016-03-15 13:04:45,21.31,44.6,182.86,593.4,0.0,0,0
2016-03-15 13:04:50,21.315,44.6,182.145,623.3,0.0,0,0
2016-03-15 13:04:55,21.31,44.56,181.43,653.2,0.0,0,0
2016-03-15 13:05:00,21.31,44.6,197.14,588.8,0.0,0,0
2016-03-15 13:05:05,21.31,44.56,182.86,584.2,0.0,0,0
2016-03-15 13:05:10,21.32,44.56,181.43,657.8,0.0,0,0
2016-03-15 13:05:15,21.31,44.58,180.715,650.9000000000001,0.0,0,0
2016-03-15 13:05:20,21.32,44.6,197.14,588.8,0.0,0,0
2016-03-15 13:05:25,21.31,44.6,182.86,579.6,0.0,0,0
2016-03-15 13:05:30,21.31,44.6,181.43,653.2,0.0,0,0
2016-03-15 13:05:35,21.305,44.6,182.145,618.7,0.0,0,0
2016-03-15 13:05:40,21.31,44.6,181.43,648.6,0.0,0,0
2016-03-15 13:05:45,21.32,44.6,181.43,648.6,0.0,0,0
2016-03-15 13:05:50,21.3,44.6,182.86,579.6,0.0,0,0
2016-03-15 13:05:55,21.32,44.56,197.14,584.2,0.0,0,0
2016-03-15 13:06:00,21.32,44.56,182.86,584.2,0.0,0,0
2016-03-15 13:06:05,21.3,44.56,181.43,648.6,0.0,0,0
2016-03-15 13:06:10,21.315,44.56,180.0,644.0,0.0,0,0
2016-03-15 13:06:15,21.3,44.56,178.57,644.0,0.0,0,0
2016-03-15 13:06:20,21.32,44.519,180.0,644.0,0.0,0,0
2016-03-15 13:06:25,21.3,44.519,182.86,575.0,0.0,0,0
2016-03-15 13:06:30,21.3,44.519,180.0,644.0,0.0,0,0
2016-03-15 13:06:35,21.305,44.5395,181.43,644.0,0.0,0,0
2016-03-15 13:06:40,21.3,44.56,174.29,639.4,0.0,0,0
2016-03-15 13:06:45,21.31,44.56,181.43,639.4,0.0,0,0
2016-03-15 13:06:50,21.3,44.56,181.43,644.0,0.0,0,0
2016-03-15 13:06:55,21.3,44.519,179.285,604.9,0.0,0,0
2016-03-15 13:07:00,21.3,44.56,195.71,579.6,0.0,0,0
2016-03-15 13:07:05,21.3,44.519,195.71,575.0,0.0,0,0
2016-03-15 13:07:10,21.305,44.519,195.71,579.6,0.0,0,0
2016-03-15 13:07:15,21.31,44.519,181.43,639.4,0.0,0,0
2016-03-15 13:07:20,21.3,44.519,181.43,644.0,0.0,0,0
2016-03-15 13:07:25,21.3,44.519,181.43,644.0,0.0,0,0
2016-03-15 13:07:30,21.3,44.519,180.715,637.0999999999999,0.0,0,0
2016-03-15 13:07:35,21.3,44.519,182.86,565.8,0.0,0,0
2016-03-15 13:07:40,21.3,44.519,181.43,644.0,0.0,0,0
2016-03-15 13:07:45,21.3,44.519,195.71,579.6,0.0,0,0
2016-03-15 13:07:50,21.3,44.519,195.71,575.0,0.0,0,0
2016-03-15 13:07:55,21.3,44.519,188.57,614.1,0.0,0,0
2016-03-15 13:08:00,21.3,44.519,181.43,644.0,0.0,0,0
2016-03-15 13:08:05,21.3,44.478,194.29,575.0,0.0,0,0
2016-03-15 13:08:10,21.295,44.4985,181.43,602.5999999999999,0.0,0,0
2016-03-15 13:08:15,21.3,44.478,180.0,639.4,0.0,0,0
2016-03-15 13:08:20,21.3,44.478,180.0,639.4,0.0,0,0
2016-03-15 13:08:25,21.31,44.478,181.43,639.4,0.0,0,0
2016-03-15 13:08:30,21.3,44.438,180.715,641.7,0.0,0,0
2016-03-15 13:08:35,21.3,44.438,182.86,561.2,0.0,0,0
2016-03-15 13:08:40,21.31,44.438,197.14,579.6,0.0,0,0
2016-03-15 13:08:45,21.3,44.478,180.0,644.0,0.0,0,0
2016-03-15 13:08:50,21.3,44.519,181.43,639.4,0.0,0,0
2016-03-15 13:08:55,21.3,44.4985,186.425,609.5,0.0,0,0
2016-03-15 13:09:00,21.29,44.438,180.0,644.0,0.0,0,0
2016-03-15 13:09:05,21.3,44.438,181.43,644.0,0.0,0,0
2016-03-15 13:09:10,21.285,44.438,190.0,575.0,0.0,0,0
2016-03-15 13:09:15,21.29,44.438,180.0,634.8,0.0,0,0
2016-03-15 13:09:20,21.29,44.438,180.0,639.4,0.0,0,0
