AbsT,0
2016-03-15 11:26:30,False
2016-03-15 11:26:35,False
2016-03-15 11:26:40,False
2016-03-15 11:26:45,False
2016-03-15 11:26:50,False
2016-03-15 11:26:55,False
2016-03-15 11:27:00,False
2016-03-15 11:27:05,False
2016-03-15 11:27:10,False
2016-03-15 11:27:15,False
2016-03-15 11:27:20,False
2016-03-15 11:27:25,False
2016-03-15 11:27:30,False
2016-03-15 11:27:35,False
2016-03-15 11:27:40,False
2016-03-15 11:27:45,False
2016-03-15 11:27:50,False
2016-03-15 11:27:55,False
2016-03-15 11:28:00,False
2016-03-15 11:28:05,False
2016-03-15 11:28:10,False
2016-03-15 11:28:15,False
2016-03-15 11:28:20,False
2016-03-15 11:28:25,False
2016-03-15 11:28:30,False
2016-03-15 11:28:35,False
2016-03-15 11:28:40,False
2016-03-15 11:28:45,False
2016-03-15 11:28:50,False
2016-03-15 11:28:55,False
2016-03-15 11:29:00,False
2016-03-15 11:29:05,False
2016-03-15 11:29:10,False
2016-03-15 11:29:15,False
2016-03-15 11:29:20,False
2016-03-15 11:29:25,False
2016-03-15 11:29:30,False
2016-03-15 11:29:35,False
2016-03-15 11:29:40,False
2016-03-15 11:29:45,False
2016-03-15 11:29:50,False
2016-03-15 11:29:55,False
2016-03-15 11:30:00,False
2016-03-15 11:30:05,False
2016-03-15 11:30:10,False
2016-03-15 11:30:15,False
2016-03-15 11:30:20,False
2016-03-15 11:30:25,False
2016-03-15 11:30:30,False
2016-03-15 11:30:35,False
2016-03-15 11:30:40,False
2016-03-15 11:30:45,False
2016-03-15 11:30:50,False
2016-03-15 11:30:55,False
2016-03-15 11:31:00,False
2016-03-15 11:31:05,False
2016-03-15 11:31:10,False
2016-03-15 11:31:15,False
2016-03-15 11:31:20,False
2016-03-15 11:31:25,False
2016-03-15 11:31:30,False
2016-03-15 11:31:35,False
2016-03-15 11:31:40,False
2016-03-15 11:31:45,False
2016-03-15 11:31:50,False
2016-03-15 11:31:55,False
2016-03-15 11:32:00,False
2016-03-15 11:32:05,False
2016-03-15 11:32:10,False
2016-03-15 11:32:15,False
2016-03-15 11:32:20,False
2016-03-15 11:32:25,False
2016-03-15 11:32:30,False
2016-03-15 11:32:35,False
2016-03-15 11:32:40,False
2016-03-15 11:32:45,False
2016-03-15 11:32:50,False
2016-03-15 11:32:55,False
2016-03-15 11:33:00,False
2016-03-15 11:33:05,False
2016-03-15 11:33:10,False
2016-03-15 11:33:15,False
2016-03-15 11:33:20,False
2016-03-15 11:33:25,False
2016-03-15 11:33:30,False
2016-03-15 11:33:35,False
2016-03-15 11:33:40,False
2016-03-15 11:33:45,False
2016-03-15 11:33:50,False
2016-03-15 11:33:55,False
2016-03-15 11:34:00,False
2016-03-15 11:34:05,False
2016-03-15 11:34:10,False
2016-03-15 11:34:15,False
2016-03-15 11:34:20,False
2016-03-15 11:34:25,False
2016-03-15 11:34:30,False
2016-03-15 11:34:35,False
2016-03-15 11:34:40,False
2016-03-15 11:34:45,False
2016-03-15 11:34:50,False
2016-03-15 11:34:55,False
2016-03-15 11:35:00,False
2016-03-15 11:35:05,False
2016-03-15 11:35:10,False
2016-03-15 11:35:15,False
2016-03-15 11:35:20,False
2016-03-15 11:35:25,False
2016-03-15 11:35:30,False
2016-03-15 11:35:35,False
2016-03-15 11:35:40,False
2016-03-15 11:35:45,True
2016-03-15 11:35:50,True
2016-03-15 11:35:55,True
2016-03-15 11:36:00,True
2016-03-15 11:36:05,True
2016-03-15 11:36:10,True
2016-03-15 11:36:15,True
2016-03-15 11:36:20,True
2016-03-15 11:36:25,True
2016-03-15 11:36:30,True
2016-03-15 11:36:35,True
2016-03-15 11:36:40,True
2016-03-15 11:36:45,True
2016-03-15 11:36:50,True
2016-03-15 11:36:55,True
2016-03-15 11:37:00,True
2016-03-15 11:37:05,True
2016-03-15 11:37:10,True
2016-03-15 11:37:15,True
2016-03-15 11:37:20,True
2016-03-15 11:37:25,True
2016-03-15 11:37:30,True
2016-03-15 11:37:35,True
2016-03-15 11:37:40,True
2016-03-15 11:37:45,True
2016-03-15 11:37:50,True
2016-03-15 11:37:55,True
2016-03-15 11:38:00,True
2016-03-15 11:38:05,True
2016-03-15 11:38:10,True
2016-03-15 11:38:15,True
2016-03-15 11:38:20,True
2016-03-15 11:38:25,True
2016-03-15 11:38:30,True
2016-03-15 11:38:35,True
2016-03-15 11:38:40,True
2016-03-15 11:38:45,True
2016-03-15 11:38:50,True
2016-03-15 11:38:55,True
2016-03-15 11:39:00,True
2016-03-15 11:39:05,True
2016-03-15 11:39:10,True
2016-03-15 11:39:15,True
2016-03-15 11:39:20,True
2016-03-15 11:39:25,True
2016-03-15 11:39:30,True
2016-03-15 11:39:35,True
2016-03-15 11:39:40,True
2016-03-15 11:39:45,True
2016-03-15 11:39:50,True
2016-03-15 11:39:55,True
2016-03-15 11:40:00,True
2016-03-15 11:40:05,True
2016-03-15 11:40:10,True
2016-03-15 11:40:15,True
2016-03-15 11:40:20,True
2016-03-15 11:40:25,True
2016-03-15 11:40:30,True
2016-03-15 11:40:35,True
2016-03-15 11:40:40,True
2016-03-15 11:40:45,True
2016-03-15 11:40:50,True
2016-03-15 11:40:55,False
2016-03-15 11:41:00,False
2016-03-15 11:41:05,False
2016-03-15 11:41:10,False
2016-03-15 11:41:15,False
2016-03-15 11:41:20,False
2016-03-15 11:41:25,False
2016-03-15 11:41:30,False
2016-03-15 11:41:35,False
2016-03-15 11:41:40,False
2016-03-15 11:41:45,False
2016-03-15 11:41:50,False
2016-03-15 11:41:55,False
2016-03-15 11:42:00,False
2016-03-15 11:42:05,False
2016-03-15 11:42:10,False
2016-03-15 11:42:15,False
2016-03-15 11:42:20,False
2016-03-15 11:42:25,False
2016-03-15 11:42:30,False
2016-03-15 11:42:35,True
2016-03-15 11:42:40,True
2016-03-15 11:42:45,True
2016-03-15 11:42:50,True
2016-03-15 11:42:55,True
2016-03-15 11:43:00,True
2016-03-15 11:43:05,True
2016-03-15 11:43:10,True
2016-03-15 11:43:15,True
2016-03-15 11:43:20,True
2016-03-15 11:43:25,True
2016-03-15 11:43:30,True
2016-03-15 11:43:35,True
2016-03-15 11:43:40,True
2016-03-15 11:43:45,True
2016-03-15 11:43:50,True
2016-03-15 11:43:55,True
2016-03-15 11:44:00,True
2016-03-15 11:44:05,True
2016-03-15 11:44:10,True
2016-03-15 11:44:15,True
2016-03-15 11:44:20,True
2016-03-15 11:44:25,True
2016-03-15 11:44:30,True
2016-03-15 11:44:35,True
2016-03-15 11:44:40,True
2016-03-15 11:44:45,True
2016-03-15 11:44:50,True
2016-03-15 11:44:55,True
2016-03-15 11:45:00,True
2016-03-15 11:45:05,True
2016-03-15 11:45:10,True
2016-03-15 11:45:15,True
2016-03-15 11:45:20,False
2016-03-15 11:45:25,False
2016-03-15 11:45:30,False
2016-03-15 11:45:35,False
2016-03-15 11:45:40,False
2016-03-15 11:45:45,False
2016-03-15 11:45:50,False
2016-03-15 11:45:55,False
2016-03-15 11:46:00,False
2016-03-15 11:46:05,False
2016-03-15 11:46:10,False
2016-03-15 11:46:15,False
2016-03-15 11:46:20,False
2016-03-15 11:46:25,False
2016-03-15 11:46:30,True
2016-03-15 11:46:35,True
2016-03-15 11:46:40,True
2016-03-15 11:46:45,True
2016-03-15 11:46:50,True
2016-03-15 11:46:55,True
2016-03-15 11:47:00,True
2016-03-15 11:47:05,True
2016-03-15 11:47:10,True
2016-03-15 11:47:15,True
2016-03-15 11:47:20,True
2016-03-15 11:47:25,True
2016-03-15 11:47:30,True
2016-03-15 11:47:35,True
2016-03-15 11:47:40,True
2016-03-15 11:47:45,True
2016-03-15 11:47:50,True
2016-03-15 11:47:55,True
2016-03-15 11:48:00,True
2016-03-15 11:48:05,True
2016-03-15 11:48:10,True
2016-03-15 11:48:15,True
2016-03-15 11:48:20,True
2016-03-15 11:48:25,True
2016-03-15 11:48:30,True
2016-03-15 11:48:35,True
2016-03-15 11:48:40,True
2016-03-15 11:48:45,True
2016-03-15 11:48:50,True
2016-03-15 11:48:55,True
2016-03-15 11:49:00,True
2016-03-15 11:49:05,False
2016-03-15 11:49:10,False
2016-03-15 11:49:15,False
2016-03-15 11:49:20,False
2016-03-15 11:49:25,False
2016-03-15 11:49:30,False
2016-03-15 11:49:35,False
2016-03-15 11:49:40,False
2016-03-15 11:49:45,False
2016-03-15 11:49:50,False
2016-03-15 11:49:55,False
2016-03-15 11:50:00,False
2016-03-15 11:50:05,False
2016-03-15 11:50:10,False
2016-03-15 11:50:15,False
2016-03-15 11:50:20,False
2016-03-15 11:50:25,False
2016-03-15 11:50:30,False
2016-03-15 11:50:35,False
2016-03-15 11:50:40,False
2016-03-15 11:50:45,False
2016-03-15 11:50:50,False
2016-03-15 11:50:55,False
2016-03-15 11:51:00,False
2016-03-15 11:51:05,False
2016-03-15 11:51:10,False
2016-03-15 11:51:15,False
2016-03-15 11:51:20,True
2016-03-15 11:51:25,True
2016-03-15 11:51:30,True
2016-03-15 11:51:35,True
2016-03-15 11:51:40,True
2016-03-15 11:51:45,True
2016-03-15 11:51:50,True
2016-03-15 11:51:55,True
2016-03-15 11:52:00,True
2016-03-15 11:52:05,True
2016-03-15 11:52:10,True
2016-03-15 11:52:15,True
2016-03-15 11:52:20,True
2016-03-15 11:52:25,True
2016-03-15 11:52:30,True
2016-03-15 11:52:35,True
2016-03-15 11:52:40,True
2016-03-15 11:52:45,True
2016-03-15 11:52:50,True
2016-03-15 11:52:55,True
2016-03-15 11:53:00,True
2016-03-15 11:53:05,True
2016-03-15 11:53:10,True
2016-03-15 11:53:15,True
2016-03-15 11:53:20,True
2016-03-15 11:53:25,True
2016-03-15 11:53:30,True
2016-03-15 11:53:35,False
2016-03-15 11:53:40,False
2016-03-15 11:53:45,False
2016-03-15 11:53:50,False
2016-03-15 11:53:55,False
2016-03-15 11:54:00,False
2016-03-15 11:54:05,False
2016-03-15 11:54:10,False
2016-03-15 11:54:15,False
2016-03-15 11:54:20,False
2016-03-15 11:54:25,False
2016-03-15 11:54:30,False
2016-03-15 11:54:35,False
2016-03-15 11:54:40,False
2016-03-15 11:54:45,False
2016-03-15 11:54:50,False
2016-03-15 11:54:55,False
2016-03-15 11:55:00,False
2016-03-15 11:55:05,False
2016-03-15 11:55:10,False
2016-03-15 11:55:15,False
2016-03-15 11:55:20,False
2016-03-15 11:55:25,False
2016-03-15 11:55:30,False
2016-03-15 11:55:35,False
2016-03-15 11:55:40,False
2016-03-15 11:55:45,False
2016-03-15 11:55:50,True
2016-03-15 11:55:55,True
2016-03-15 11:56:00,True
2016-03-15 11:56:05,True
2016-03-15 11:56:10,True
2016-03-15 11:56:15,True
2016-03-15 11:56:20,True
2016-03-15 11:56:25,True
2016-03-15 11:56:30,True
2016-03-15 11:56:35,True
2016-03-15 11:56:40,True
2016-03-15 11:56:45,True
2016-03-15 11:56:50,True
2016-03-15 11:56:55,True
2016-03-15 11:57:00,True
2016-03-15 11:57:05,True
2016-03-15 11:57:10,True
2016-03-15 11:57:15,True
2016-03-15 11:57:20,True
2016-03-15 11:57:25,True
2016-03-15 11:57:30,True
2016-03-15 11:57:35,True
2016-03-15 11:57:40,True
2016-03-15 11:57:45,True
2016-03-15 11:57:50,True
2016-03-15 11:57:55,True
2016-03-15 11:58:00,True
2016-03-15 11:58:05,True
2016-03-15 11:58:10,True
2016-03-15 11:58:15,True
2016-03-15 11:58:20,True
2016-03-15 11:58:25,True
2016-03-15 11:58:30,True
2016-03-15 11:58:35,True
2016-03-15 11:58:40,True
2016-03-15 11:58:45,True
2016-03-15 11:58:50,True
2016-03-15 11:58:55,True
2016-03-15 11:59:00,True
2016-03-15 11:59:05,True
2016-03-15 11:59:10,True
2016-03-15 11:59:15,True
2016-03-15 11:59:20,True
2016-03-15 11:59:25,True
2016-03-15 11:59:30,True
2016-03-15 11:59:35,True
2016-03-15 11:59:40,True
2016-03-15 11:59:45,True
2016-03-15 11:59:50,True
2016-03-15 11:59:55,True
2016-03-15 12:00:00,True
2016-03-15 12:00:05,True
2016-03-15 12:00:10,True
2016-03-15 12:00:15,True
2016-03-15 12:00:20,True
2016-03-15 12:00:25,True
2016-03-15 12:00:30,True
2016-03-15 12:00:35,True
2016-03-15 12:00:40,True
2016-03-15 12:00:45,True
2016-03-15 12:00:50,True
2016-03-15 12:00:55,True
2016-03-15 12:01:00,True
2016-03-15 12:01:05,True
2016-03-15 12:01:10,True
2016-03-15 12:01:15,True
2016-03-15 12:01:20,True
2016-03-15 12:01:25,True
2016-03-15 12:01:30,True
2016-03-15 12:01:35,True
2016-03-15 12:01:40,True
2016-03-15 12:01:45,True
2016-03-15 12:01:50,True
2016-03-15 12:01:55,True
2016-03-15 12:02:00,True
2016-03-15 12:02:05,True
2016-03-15 12:02:10,True
2016-03-15 12:02:15,True
2016-03-15 12:02:20,True
2016-03-15 12:02:25,True
2016-03-15 12:02:30,True
2016-03-15 12:02:35,True
2016-03-15 12:02:40,True
2016-03-15 12:02:45,True
2016-03-15 12:02:50,True
2016-03-15 12:02:55,True
2016-03-15 12:03:00,True
2016-03-15 12:03:05,True
2016-03-15 12:03:10,True
2016-03-15 12:03:15,True
2016-03-15 12:03:20,True
2016-03-15 12:03:25,True
2016-03-15 12:03:30,True
2016-03-15 12:03:35,True
2016-03-15 12:03:40,True
2016-03-15 12:03:45,True
2016-03-15 12:03:50,True
2016-03-15 12:03:55,True
2016-03-15 12:04:00,True
2016-03-15 12:04:05,True
2016-03-15 12:04:10,True
2016-03-15 12:04:15,True
2016-03-15 12:04:20,True
2016-03-15 12:04:25,True
2016-03-15 12:04:30,True
2016-03-15 12:04:35,True
2016-03-15 12:04:40,True
2016-03-15 12:04:45,True
2016-03-15 12:04:50,True
2016-03-15 12:04:55,False
2016-03-15 12:05:00,False
2016-03-15 12:05:05,False
2016-03-15 12:05:10,False
2016-03-15 12:05:15,False
2016-03-15 12:05:20,False
2016-03-15 12:05:25,False
2016-03-15 12:05:30,False
2016-03-15 12:05:35,False
2016-03-15 12:05:40,False
2016-03-15 12:05:45,False
2016-03-15 12:05:50,False
2016-03-15 12:05:55,False
2016-03-15 12:06:00,False
2016-03-15 12:06:05,False
2016-03-15 12:06:10,False
2016-03-15 12:06:15,False
2016-03-15 12:06:20,False
2016-03-15 12:06:25,False
2016-03-15 12:06:30,False
2016-03-15 12:06:35,False
2016-03-15 12:06:40,True
2016-03-15 12:06:45,True
2016-03-15 12:06:50,True
2016-03-15 12:06:55,True
2016-03-15 12:07:00,True
2016-03-15 12:07:05,True
2016-03-15 12:07:10,True
2016-03-15 12:07:15,True
2016-03-15 12:07:20,True
2016-03-15 12:07:25,True
2016-03-15 12:07:30,True
2016-03-15 12:07:35,True
2016-03-15 12:07:40,True
2016-03-15 12:07:45,True
2016-03-15 12:07:50,True
2016-03-15 12:07:55,True
2016-03-15 12:08:00,True
2016-03-15 12:08:05,False
2016-03-15 12:08:10,False
2016-03-15 12:08:15,False
2016-03-15 12:08:20,False
2016-03-15 12:08:25,False
2016-03-15 12:08:30,False
2016-03-15 12:08:35,False
2016-03-15 12:08:40,False
2016-03-15 12:08:45,False
2016-03-15 12:08:50,False
2016-03-15 12:08:55,False
2016-03-15 12:09:00,False
2016-03-15 12:09:05,False
2016-03-15 12:09:10,False
2016-03-15 12:09:15,False
2016-03-15 12:09:20,False
2016-03-15 12:09:25,False
2016-03-15 12:09:30,False
2016-03-15 12:09:35,False
2016-03-15 12:09:40,False
2016-03-15 12:09:45,False
2016-03-15 12:09:50,False
2016-03-15 12:09:55,False
2016-03-15 12:10:00,False
2016-03-15 12:10:05,False
2016-03-15 12:10:10,False
2016-03-15 12:10:15,False
2016-03-15 12:10:20,False
2016-03-15 12:10:25,False
2016-03-15 12:10:30,False
2016-03-15 12:10:35,False
2016-03-15 12:10:40,False
2016-03-15 12:10:45,False
2016-03-15 12:10:50,False
2016-03-15 12:10:55,False
2016-03-15 12:11:00,False
2016-03-15 12:11:05,False
2016-03-15 12:11:10,False
2016-03-15 12:11:15,False
2016-03-15 12:11:20,False
2016-03-15 12:11:25,False
2016-03-15 12:11:30,False
2016-03-15 12:11:35,False
2016-03-15 12:11:40,False
2016-03-15 12:11:45,False
2016-03-15 12:11:50,False
2016-03-15 12:11:55,False
2016-03-15 12:12:00,False
2016-03-15 12:12:05,False
2016-03-15 12:12:10,False
2016-03-15 12:12:15,False
2016-03-15 12:12:20,False
2016-03-15 12:12:25,False
2016-03-15 12:12:30,False
2016-03-15 12:12:35,False
2016-03-15 12:12:40,False
2016-03-15 12:12:45,False
2016-03-15 12:12:50,False
2016-03-15 12:12:55,False
2016-03-15 12:13:00,False
2016-03-15 12:13:05,False
2016-03-15 12:13:10,False
2016-03-15 12:13:15,False
2016-03-15 12:13:20,False
2016-03-15 12:13:25,False
2016-03-15 12:13:30,False
2016-03-15 12:13:35,False
2016-03-15 12:13:40,False
2016-03-15 12:13:45,False
2016-03-15 12:13:50,False
2016-03-15 12:13:55,False
2016-03-15 12:14:00,False
2016-03-15 12:14:05,False
2016-03-15 12:14:10,False
2016-03-15 12:14:15,False
2016-03-15 12:14:20,False
2016-03-15 12:14:25,False
2016-03-15 12:14:30,False
2016-03-15 12:14:35,False
2016-03-15 12:14:40,False
2016-03-15 12:14:45,False
2016-03-15 12:14:50,False
2016-03-15 12:14:55,False
2016-03-15 12:15:00,False
2016-03-15 12:15:05,False
2016-03-15 12:15:10,False
2016-03-15 12:15:15,False
2016-03-15 12:15:20,False
2016-03-15 12:15:25,False
2016-03-15 12:15:30,False
2016-03-15 12:15:35,False
2016-03-15 12:15:40,False
2016-03-15 12:15:45,False
2016-03-15 12:15:50,False
2016-03-15 12:15:55,False
2016-03-15 12:16:00,False
2016-03-15 12:16:05,False
2016-03-15 12:16:10,False
2016-03-15 12:16:15,False
2016-03-15 12:16:20,False
2016-03-15 12:16:25,False
2016-03-15 12:16:30,False
2016-03-15 12:16:35,False
2016-03-15 12:16:40,False
2016-03-15 12:16:45,False
2016-03-15 12:16:50,False
2016-03-15 12:16:55,False
2016-03-15 12:17:00,False
2016-03-15 12:17:05,False
2016-03-15 12:17:10,False
2016-03-15 12:17:15,False
2016-03-15 12:17:20,False
2016-03-15 12:17:25,False
2016-03-15 12:17:30,False
2016-03-15 12:17:35,False
2016-03-15 12:17:40,False
2016-03-15 12:17:45,False
2016-03-15 12:17:50,False
2016-03-15 12:17:55,False
2016-03-15 12:18:00,False
2016-03-15 12:18:05,False
2016-03-15 12:18:10,False
2016-03-15 12:18:15,False
2016-03-15 12:18:20,False
2016-03-15 12:18:25,False
2016-03-15 12:18:30,False
2016-03-15 12:18:35,False
2016-03-15 12:18:40,False
2016-03-15 12:18:45,False
2016-03-15 12:18:50,False
2016-03-15 12:18:55,False
2016-03-15 12:19:00,False
2016-03-15 12:19:05,False
2016-03-15 12:19:10,False
2016-03-15 12:19:15,False
2016-03-15 12:19:20,False
2016-03-15 12:19:25,False
2016-03-15 12:19:30,False
2016-03-15 12:19:35,False
2016-03-15 12:19:40,False
2016-03-15 12:19:45,False
2016-03-15 12:19:50,False
2016-03-15 12:19:55,False
2016-03-15 12:20:00,False
2016-03-15 12:20:05,False
2016-03-15 12:20:10,False
2016-03-15 12:20:15,False
2016-03-15 12:20:20,False
2016-03-15 12:20:25,False
2016-03-15 12:20:30,False
2016-03-15 12:20:35,False
2016-03-15 12:20:40,False
2016-03-15 12:20:45,False
2016-03-15 12:20:50,False
2016-03-15 12:20:55,False
2016-03-15 12:21:00,False
2016-03-15 12:21:05,False
2016-03-15 12:21:10,False
2016-03-15 12:21:15,False
2016-03-15 12:21:20,False
2016-03-15 12:21:25,False
2016-03-15 12:21:30,False
2016-03-15 12:21:35,False
2016-03-15 12:21:40,False
2016-03-15 12:21:45,False
2016-03-15 12:21:50,False
2016-03-15 12:21:55,False
2016-03-15 12:22:00,False
2016-03-15 12:22:05,False
2016-03-15 12:22:10,False
2016-03-15 12:22:15,False
2016-03-15 12:22:20,False
2016-03-15 12:22:25,False
2016-03-15 12:22:30,False
2016-03-15 12:22:35,False
2016-03-15 12:22:40,False
2016-03-15 12:22:45,False
2016-03-15 12:22:50,False
2016-03-15 12:22:55,False
2016-03-15 12:23:00,False
2016-03-15 12:23:05,False
2016-03-15 12:23:10,False
2016-03-15 12:23:15,False
2016-03-15 12:23:20,False
2016-03-15 12:23:25,False
2016-03-15 12:23:30,False
2016-03-15 12:23:35,False
2016-03-15 12:23:40,False
2016-03-15 12:23:45,False
2016-03-15 12:23:50,False
2016-03-15 12:23:55,False
2016-03-15 12:24:00,False
2016-03-15 12:24:05,False
2016-03-15 12:24:10,False
2016-03-15 12:24:15,False
2016-03-15 12:24:20,False
2016-03-15 12:24:25,False
2016-03-15 12:24:30,False
2016-03-15 12:24:35,False
2016-03-15 12:24:40,False
2016-03-15 12:24:45,False
2016-03-15 12:24:50,False
2016-03-15 12:24:55,False
2016-03-15 12:25:00,False
2016-03-15 12:25:05,False
2016-03-15 12:25:10,False
2016-03-15 12:25:15,False
2016-03-15 12:25:20,False
2016-03-15 12:25:25,False
2016-03-15 12:25:30,False
2016-03-15 12:25:35,False
2016-03-15 12:25:40,False
2016-03-15 12:25:45,False
2016-03-15 12:25:50,False
2016-03-15 12:25:55,False
2016-03-15 12:26:00,False
2016-03-15 12:26:05,False
2016-03-15 12:26:10,False
2016-03-15 12:26:15,False
2016-03-15 12:26:20,False
2016-03-15 12:26:25,False
2016-03-15 12:26:30,False
2016-03-15 12:26:35,False
2016-03-15 12:26:40,False
2016-03-15 12:26:45,False
2016-03-15 12:26:50,False
2016-03-15 12:26:55,False
2016-03-15 12:27:00,False
2016-03-15 12:27:05,False
2016-03-15 12:27:10,False
2016-03-15 12:27:15,False
2016-03-15 12:27:20,False
2016-03-15 12:27:25,False
2016-03-15 12:27:30,False
2016-03-15 12:27:35,False
2016-03-15 12:27:40,False
2016-03-15 12:27:45,False
2016-03-15 12:27:50,False
2016-03-15 12:27:55,False
2016-03-15 12:28:00,False
2016-03-15 12:28:05,False
2016-03-15 12:28:10,False
2016-03-15 12:28:15,False
2016-03-15 12:28:20,False
2016-03-15 12:28:25,False
2016-03-15 12:28:30,False
2016-03-15 12:28:35,False
2016-03-15 12:28:40,False
2016-03-15 12:28:45,False
2016-03-15 12:28:50,False
2016-03-15 12:28:55,False
2016-03-15 12:29:00,False
2016-03-15 12:29:05,False
2016-03-15 12:29:10,False
2016-03-15 12:29:15,False
2016-03-15 12:29:20,False
2016-03-15 12:29:25,False
2016-03-15 12:29:30,False
2016-03-15 12:29:35,False
2016-03-15 12:29:40,False
2016-03-15 12:29:45,False
2016-03-15 12:29:50,False
2016-03-15 12:29:55,False
2016-03-15 12:30:00,False
2016-03-15 12:30:05,False
2016-03-15 12:30:10,False
2016-03-15 12:30:15,False
2016-03-15 12:30:20,False
2016-03-15 12:30:25,False
2016-03-15 12:30:30,False
2016-03-15 12:30:35,False
2016-03-15 12:30:40,False
2016-03-15 12:30:45,False
2016-03-15 12:30:50,False
2016-03-15 12:30:55,False
2016-03-15 12:31:00,False
2016-03-15 12:31:05,False
2016-03-15 12:31:10,False
2016-03-15 12:31:15,False
2016-03-15 12:31:20,False
2016-03-15 12:31:25,False
2016-03-15 12:31:30,False
2016-03-15 12:31:35,False
2016-03-15 12:31:40,False
2016-03-15 12:31:45,False
2016-03-15 12:31:50,False
2016-03-15 12:31:55,False
2016-03-15 12:32:00,False
2016-03-15 12:32:05,False
2016-03-15 12:32:10,False
2016-03-15 12:32:15,False
2016-03-15 12:32:20,False
2016-03-15 12:32:25,False
2016-03-15 12:32:30,False
2016-03-15 12:32:35,False
2016-03-15 12:32:40,False
2016-03-15 12:32:45,False
2016-03-15 12:32:50,False
2016-03-15 12:32:55,False
2016-03-15 12:33:00,False
2016-03-15 12:33:05,False
2016-03-15 12:33:10,False
2016-03-15 12:33:15,False
2016-03-15 12:33:20,False
2016-03-15 12:33:25,False
2016-03-15 12:33:30,False
2016-03-15 12:33:35,False
2016-03-15 12:33:40,False
2016-03-15 12:33:45,False
2016-03-15 12:33:50,False
2016-03-15 12:33:55,False
2016-03-15 12:34:00,False
2016-03-15 12:34:05,False
2016-03-15 12:34:10,False
2016-03-15 12:34:15,False
2016-03-15 12:34:20,False
2016-03-15 12:34:25,False
2016-03-15 12:34:30,False
2016-03-15 12:34:35,False
2016-03-15 12:34:40,False
2016-03-15 12:34:45,True
2016-03-15 12:34:50,True
2016-03-15 12:34:55,True
2016-03-15 12:35:00,True
2016-03-15 12:35:05,True
2016-03-15 12:35:10,True
2016-03-15 12:35:15,True
2016-03-15 12:35:20,True
2016-03-15 12:35:25,True
2016-03-15 12:35:30,True
2016-03-15 12:35:35,True
2016-03-15 12:35:40,True
2016-03-15 12:35:45,True
2016-03-15 12:35:50,True
2016-03-15 12:35:55,True
2016-03-15 12:36:00,True
2016-03-15 12:36:05,True
2016-03-15 12:36:10,True
2016-03-15 12:36:15,True
2016-03-15 12:36:20,True
2016-03-15 12:36:25,True
2016-03-15 12:36:30,True
2016-03-15 12:36:35,True
2016-03-15 12:36:40,True
2016-03-15 12:36:45,True
2016-03-15 12:36:50,True
2016-03-15 12:36:55,True
2016-03-15 12:37:00,True
2016-03-15 12:37:05,True
2016-03-15 12:37:10,True
2016-03-15 12:37:15,True
2016-03-15 12:37:20,True
2016-03-15 12:37:25,True
2016-03-15 12:37:30,False
2016-03-15 12:37:35,False
2016-03-15 12:37:40,False
2016-03-15 12:37:45,False
2016-03-15 12:37:50,False
2016-03-15 12:37:55,False
2016-03-15 12:38:00,False
2016-03-15 12:38:05,False
2016-03-15 12:38:10,False
2016-03-15 12:38:15,False
2016-03-15 12:38:20,False
2016-03-15 12:38:25,False
2016-03-15 12:38:30,False
2016-03-15 12:38:35,False
2016-03-15 12:38:40,False
2016-03-15 12:38:45,False
2016-03-15 12:38:50,False
2016-03-15 12:38:55,False
2016-03-15 12:39:00,False
2016-03-15 12:39:05,False
2016-03-15 12:39:10,False
2016-03-15 12:39:15,False
2016-03-15 12:39:20,False
2016-03-15 12:39:25,False
2016-03-15 12:39:30,False
2016-03-15 12:39:35,False
2016-03-15 12:39:40,False
2016-03-15 12:39:45,False
2016-03-15 12:39:50,False
2016-03-15 12:39:55,False
2016-03-15 12:40:00,False
2016-03-15 12:40:05,False
2016-03-15 12:40:10,False
2016-03-15 12:40:15,False
2016-03-15 12:40:20,False
2016-03-15 12:40:25,False
2016-03-15 12:40:30,False
2016-03-15 12:40:35,False
2016-03-15 12:40:40,False
2016-03-15 12:40:45,False
2016-03-15 12:40:50,False
2016-03-15 12:40:55,False
2016-03-15 12:41:00,False
2016-03-15 12:41:05,False
2016-03-15 12:41:10,False
2016-03-15 12:41:15,False
2016-03-15 12:41:20,False
2016-03-15 12:41:25,False
2016-03-15 12:41:30,False
2016-03-15 12:41:35,False
2016-03-15 12:41:40,False
2016-03-15 12:41:45,False
2016-03-15 12:41:50,False
2016-03-15 12:41:55,False
2016-03-15 12:42:00,False
2016-03-15 12:42:05,False
2016-03-15 12:42:10,False
2016-03-15 12:42:15,False
2016-03-15 12:42:20,False
2016-03-15 12:42:25,False
2016-03-15 12:42:30,False
2016-03-15 12:42:35,False
2016-03-15 12:42:40,False
2016-03-15 12:42:45,False
2016-03-15 12:42:50,False
2016-03-15 12:42:55,False
2016-03-15 12:43:00,False
2016-03-15 12:43:05,False
2016-03-15 12:43:10,False
2016-03-15 12:43:15,False
2016-03-15 12:43:20,False
2016-03-15 12:43:25,False
2016-03-15 12:43:30,False
2016-03-15 12:43:35,False
2016-03-15 12:43:40,False
2016-03-15 12:43:45,False
2016-03-15 12:43:50,False
2016-03-15 12:43:55,False
2016-03-15 12:44:00,False
2016-03-15 12:44:05,False
