AbsT,status
2016-03-15 12:18:20.500,On
2016-03-15 12:18:24.365,On
2016-03-15 12:18:28.355,On
2016-03-15 12:18:32.469,On
2016-03-15 12:18:35.950,On
2016-03-15 12:18:39.939,On
2016-03-15 12:18:44.304,On
2016-03-15 12:18:48.169,On
2016-03-15 12:18:52.034,On
2016-03-15 12:18:56.399,On
2016-03-15 12:18:59.764,On
2016-03-15 12:19:04.129,On
2016-03-15 12:19:08.522,On
2016-03-15 12:19:12.734,On
2016-03-15 12:19:15.975,On
2016-03-15 12:19:20.088,On
2016-03-15 12:19:24.078,On
2016-03-15 12:19:28.692,On
2016-03-15 12:19:32.308,On
2016-03-15 12:19:36.548,On
2016-03-15 12:19:40.037,On
2016-03-15 12:19:44.297,On
2016-03-15 12:19:48.643,On
2016-03-15 12:19:52.007,On
2016-03-15 12:19:56.122,On
2016-03-15 12:19:59.737,On
2016-03-15 12:20:04.727,On
2016-03-15 12:20:08.717,On
2016-03-15 12:20:12.581,On
2016-03-15 12:20:16.573,On
2016-03-15 12:20:20.186,On
2016-03-15 12:20:24.427,On
2016-03-15 12:20:29.406,On
2016-03-15 12:20:32.407,On
2016-03-15 12:20:36.396,On
2016-03-15 12:20:40.992,On
2016-03-15 12:20:43.731,On
2016-03-15 12:20:47.845,On
2016-03-15 12:20:52.586,On
2016-03-15 12:20:56.326,On
2016-03-15 12:21:00.315,On
2016-03-15 12:21:04.430,On
2016-03-15 12:21:08.670,On
2016-03-15 12:21:12.410,On
2016-03-15 12:21:15.899,On
2016-03-15 12:21:19.889,On
2016-03-15 12:21:24.630,On
2016-03-15 12:21:27.984,On
2016-03-15 12:21:32.224,On
2016-03-15 12:21:36.464,On
2016-03-15 12:21:39.954,On
2016-03-15 12:21:44.694,On
2016-03-15 12:21:48.184,On
2016-03-15 12:21:52.049,On
2016-03-15 12:21:55.664,On
2016-03-15 12:22:01.292,On
2016-03-15 12:22:05.383,On
2016-03-15 12:22:08.123,On
2016-03-15 12:22:11.737,On
2016-03-15 12:22:16.744,On
2016-03-15 12:22:20.592,On
2016-03-15 12:22:24.323,On
2016-03-15 12:22:28.437,On
2016-03-15 12:22:32.061,On
2016-03-15 12:22:36.792,On
2016-03-15 12:22:40.417,On
2016-03-15 12:22:44.772,On
2016-03-15 12:22:48.512,On
2016-03-15 12:22:52.127,On
2016-03-15 12:22:56.741,On
2016-03-15 12:23:00.106,On
2016-03-15 12:23:04.846,On
2016-03-15 12:23:08.354,On
2016-03-15 12:23:12.201,On
2016-03-15 12:23:16.469,On
2016-03-15 12:23:20.179,On
2016-03-15 12:23:24.418,On
2016-03-15 12:23:28.408,On
2016-03-15 12:23:32.039,On
2016-03-15 12:23:36.513,On
2016-03-15 12:23:40.627,On
2016-03-15 12:23:43.867,On
2016-03-15 12:23:48.982,On
2016-03-15 12:23:52.347,On
2016-03-15 12:23:56.337,On
2016-03-15 12:24:00.327,On
2016-03-15 12:24:03.833,On
2016-03-15 12:24:08.556,On
2016-03-15 12:24:11.796,On
2016-03-15 12:24:17.037,On
2016-03-15 12:24:20.665,On
2016-03-15 12:24:24.516,On
2016-03-15 12:24:28.131,On
2016-03-15 12:24:32.640,On
2016-03-15 12:24:36.600,On
2016-03-15 12:24:40.216,On
2016-03-15 12:24:44.581,On
2016-03-15 12:24:48.195,On
2016-03-15 12:24:52.185,On
2016-03-15 12:24:56.675,On
2016-03-15 12:25:00.040,On
2016-03-15 12:25:04.905,On
2016-03-15 12:25:08.519,On
2016-03-15 12:25:13.000,On
2016-03-15 12:25:15.740,On
2016-03-15 12:25:19.979,On
2016-03-15 12:25:24.219,On
2016-03-15 12:25:28.459,On
2016-03-15 12:25:32.949,On
2016-03-15 12:25:36.814,On
2016-03-15 12:25:40.304,On
2016-03-15 12:25:44.293,On
2016-03-15 12:25:48.784,On
2016-03-15 12:25:52.898,On
2016-03-15 12:25:56.264,On
2016-03-15 12:26:00.993,On
2016-03-15 12:26:03.983,On
2016-03-15 12:26:09.473,On
2016-03-15 12:26:12.837,On
2016-03-15 12:26:15.828,On
2016-03-15 12:26:20.193,On
2016-03-15 12:26:23.932,On
2016-03-15 12:26:27.922,On
2016-03-15 12:26:32.412,On
2016-03-15 12:26:36.151,On
2016-03-15 12:26:40.006,On
2016-03-15 12:26:43.886,On
2016-03-15 12:26:48.611,On
2016-03-15 12:26:52.976,On
2016-03-15 12:26:56.341,On
2016-03-15 12:27:00.460,On
2016-03-15 12:27:03.695,On
2016-03-15 12:27:08.065,On
2016-03-15 12:27:12.678,On
2016-03-15 12:27:16.290,On
2016-03-15 12:27:20.660,On
2016-03-15 12:27:24.145,On
2016-03-15 12:27:28.135,On
2016-03-15 12:27:31.749,On
2016-03-15 12:27:36.740,On
2016-03-15 12:27:40.241,On
2016-03-15 12:27:44.844,On
2016-03-15 12:27:48.711,On
2016-03-15 12:27:52.575,On
2016-03-15 12:27:56.189,On
2016-03-15 12:28:00.054,On
2016-03-15 12:28:04.159,On
2016-03-15 12:28:07.774,On
2016-03-15 12:28:12.888,On
2016-03-15 12:28:16.504,On
2016-03-15 12:28:20.118,On
2016-03-15 12:28:24.865,On
2016-03-15 12:28:32.453,On
2016-03-15 12:28:32.819,On
2016-03-15 12:28:37.308,On
2016-03-15 12:28:39.923,On
2016-03-15 12:28:44.413,On
2016-03-15 12:28:49.026,On
2016-03-15 12:28:51.766,On
2016-03-15 12:28:56.507,On
2016-03-15 12:29:00.496,On
2016-03-15 12:29:03.987,On
2016-03-15 12:29:08.481,On
2016-03-15 12:29:13.206,On
2016-03-15 12:29:15.946,On
2016-03-15 12:29:20.435,On
2016-03-15 12:29:23.926,On
2016-03-15 12:29:28.666,On
2016-03-15 12:29:32.156,On
2016-03-15 12:29:36.145,On
2016-03-15 12:29:40.135,On
2016-03-15 12:29:44.250,On
2016-03-15 12:29:47.989,On
2016-03-15 12:29:52.596,On
2016-03-15 12:29:56.209,On
2016-03-15 12:29:59.956,On
2016-03-15 12:30:04.189,On
2016-03-15 12:30:08.061,On
2016-03-15 12:30:12.544,On
2016-03-15 12:30:16.774,On
2016-03-15 12:30:20.264,On
2016-03-15 12:30:23.754,On
2016-03-15 12:30:28.369,On
2016-03-15 12:30:32.858,On
2016-03-15 12:30:35.849,On
2016-03-15 12:30:40.841,On
2016-03-15 12:30:43.831,On
2016-03-15 12:32:16.172,On
2016-03-15 12:32:19.662,On
2016-03-15 12:32:25.278,On
2016-03-15 12:32:28.642,On
2016-03-15 12:32:32.257,On
2016-03-15 12:32:36.363,On
2016-03-15 12:32:39.976,On
2016-03-15 12:32:43.842,On
2016-03-15 12:32:47.832,On
2016-03-15 12:32:52.446,On
2016-03-15 12:32:56.186,On
2016-03-15 12:33:00.791,On
2016-03-15 12:33:04.531,On
2016-03-15 12:33:07.896,On
2016-03-15 12:33:12.011,On
2016-03-15 12:33:16.626,On
2016-03-15 12:33:20.490,On
2016-03-15 12:33:24.480,On
2016-03-15 12:33:28.216,On
2016-03-15 12:33:32.576,On
2016-03-15 12:33:36.191,On
2016-03-15 12:33:40.680,On
2016-03-15 12:33:44.295,On
2016-03-15 12:33:48.535,On
2016-03-15 12:33:52.274,On
2016-03-15 12:33:56.139,On
2016-03-15 12:33:59.754,On
2016-03-15 12:34:04.245,On
2016-03-15 12:34:08.484,On
2016-03-15 12:34:12.724,On
2016-03-15 12:34:16.213,On
2016-03-15 12:34:19.954,On
2016-03-15 12:34:24.319,On
2016-03-15 12:34:28.059,On
2016-03-15 12:34:32.549,On
2016-03-15 12:34:36.788,On
2016-03-15 12:34:40.527,On
2016-03-15 12:34:45.258,On
2016-03-15 12:34:47.873,On
2016-03-15 12:34:52.488,On
2016-03-15 12:34:56.103,On
2016-03-15 12:35:00.842,On
2016-03-15 12:35:03.957,On
2016-03-15 12:35:08.322,On
2016-03-15 12:35:11.687,On
2016-03-15 12:35:16.552,On
2016-03-15 12:35:20.417,On
2016-03-15 12:35:24.031,On
2016-03-15 12:35:28.146,On
2016-03-15 12:35:32.636,On
2016-03-15 12:35:35.876,On
2016-03-15 12:35:40.366,On
2016-03-15 12:35:45.008,On
2016-03-15 12:35:48.221,On
2016-03-15 12:35:52.461,On
2016-03-15 12:35:55.701,On
2016-03-15 12:36:00.065,On
2016-03-15 12:36:04.681,On
2016-03-15 12:36:08.046,On
2016-03-15 12:36:12.545,On
2016-03-15 12:36:16.141,On
2016-03-15 12:36:19.755,On
2016-03-15 12:36:24.120,On
2016-03-15 12:36:28.610,On
2016-03-15 12:36:32.600,On
2016-03-15 12:36:36.714,On
2016-03-15 12:36:40.195,On
2016-03-15 12:36:44.310,On
2016-03-15 12:36:48.674,On
2016-03-15 12:36:52.529,On
2016-03-15 12:36:56.259,On
2016-03-15 12:36:59.750,On
2016-03-15 12:37:04.363,On
2016-03-15 12:37:08.603,On
2016-03-15 12:37:12.343,On
2016-03-15 12:37:15.709,On
2016-03-15 12:37:20.324,On
2016-03-15 12:37:24.688,On
2016-03-15 12:37:27.804,On
2016-03-15 12:37:32.168,On
2016-03-15 12:37:36.158,On
2016-03-15 12:37:40.397,On
2016-03-15 12:37:44.628,On
2016-03-15 12:37:48.743,On
2016-03-15 12:37:51.982,On
2016-03-15 12:37:55.972,On
2016-03-15 12:38:00.463,On
2016-03-15 12:38:04.452,On
2016-03-15 12:38:08.567,On
2016-03-15 12:38:12.556,On
2016-03-15 12:38:16.536,On
2016-03-15 12:38:20.776,On
2016-03-15 12:38:24.016,On
2016-03-15 12:38:28.005,On
2016-03-15 12:38:32.246,On
2016-03-15 12:38:35.861,On
2016-03-15 12:38:40.725,On
2016-03-15 12:38:44.591,On
2016-03-15 12:38:48.584,On
2016-03-15 12:38:52.195,On
2016-03-15 12:38:56.310,On
2016-03-15 12:39:00.175,On
2016-03-15 12:39:04.664,On
2016-03-15 12:39:08.155,On
2016-03-15 12:39:11.895,On
2016-03-15 12:39:16.259,On
2016-03-15 12:39:20.499,On
2016-03-15 12:39:23.855,On
2016-03-15 12:39:28.219,On
2016-03-15 12:39:32.583,On
2016-03-15 12:39:35.832,On
2016-03-15 12:39:40.313,On
2016-03-15 12:39:43.804,On
2016-03-15 12:39:48.419,On
2016-03-15 12:39:52.407,On
2016-03-15 12:39:56.138,On
2016-03-15 12:40:00.879,On
2016-03-15 12:40:04.868,On
2016-03-15 12:40:08.482,On
2016-03-15 12:40:12.962,On
2016-03-15 12:40:16.453,On
2016-03-15 12:40:20.442,On
2016-03-15 12:40:24.557,On
2016-03-15 12:40:28.422,On
2016-03-15 12:40:32.537,On
2016-03-15 12:40:36.276,On
2016-03-15 12:40:41.632,On
2016-03-15 12:40:44.247,On
2016-03-15 12:40:48.602,On
2016-03-15 12:40:52.091,On
2016-03-15 12:40:56.581,On
2016-03-15 12:41:00.195,On
2016-03-15 12:41:05.426,On
2016-03-15 12:41:07.666,On
2016-03-15 12:41:12.530,On
2016-03-15 12:41:16.146,On
2016-03-15 12:41:20.010,On
2016-03-15 12:41:24.250,On
2016-03-15 12:41:28.739,On
2016-03-15 12:41:31.845,On
2016-03-15 12:41:35.960,On
2016-03-15 12:41:39.949,On
2016-03-15 12:41:44.440,On
2016-03-15 12:41:48.305,On
2016-03-15 12:41:52.545,On
2016-03-15 12:41:56.410,On
2016-03-15 12:41:59.899,On
2016-03-15 12:42:04.139,On
2016-03-15 12:42:07.629,On
2016-03-15 12:42:11.994,On
2016-03-15 12:42:16.609,On
2016-03-15 12:42:20.474,On
2016-03-15 12:42:24.963,On
2016-03-15 12:42:28.581,On
2016-03-15 12:42:32.443,On
2016-03-15 12:42:35.815,On
2016-03-15 12:42:39.923,On
2016-03-15 12:42:44.413,On
2016-03-15 12:42:48.396,On
2016-03-15 12:42:52.626,On
2016-03-15 12:42:56.115,On
2016-03-15 12:42:59.856,On
2016-03-15 12:43:04.096,On
2016-03-15 12:43:08.210,On
2016-03-15 12:43:12.450,On
2016-03-15 12:43:16.689,On
2016-03-15 12:43:20.920,On
2016-03-15 12:43:24.289,On
2016-03-15 12:43:28.140,On
2016-03-15 12:43:32.129,On
2016-03-15 12:43:36.619,On
2016-03-15 12:43:40.234,On
2016-03-15 12:43:43.849,On
2016-03-15 12:43:48.214,On
2016-03-15 12:43:51.944,On
2016-03-15 12:43:56.433,On
2016-03-15 12:44:00.173,On
2016-03-15 12:44:04.538,On
2016-03-15 12:44:07.656,On
2016-03-15 12:44:12.271,On
2016-03-15 12:44:16.886,On
2016-03-15 12:44:19.625,On
2016-03-15 12:44:23.865,On
2016-03-15 12:44:27.605,On
2016-03-15 12:44:32.345,On
2016-03-15 12:44:36.826,On
2016-03-15 12:44:39.940,On
2016-03-15 12:44:44.055,On
2016-03-15 12:44:48.545,On
2016-03-15 12:44:52.535,On
2016-03-15 12:44:55.774,On
2016-03-15 12:44:59.890,On
2016-03-15 12:45:04.379,On
2016-03-15 12:45:08.120,On
2016-03-15 12:45:12.484,On
2016-03-15 12:45:16.099,On
2016-03-15 12:45:19.714,On
2016-03-15 12:45:23.829,On
2016-03-15 12:45:28.068,On
2016-03-15 12:45:32.184,On
2016-03-15 12:45:36.549,On
2016-03-15 12:45:40.279,On
2016-03-15 12:45:44.643,On
2016-03-15 12:45:48.633,On
2016-03-15 12:45:52.123,On
2016-03-15 12:45:56.363,On
2016-03-15 12:46:00.228,On
2016-03-15 12:46:03.717,On
2016-03-15 12:46:08.582,On
2016-03-15 12:46:12.812,On
2016-03-15 12:46:16.302,On
2016-03-15 12:46:20.291,On
2016-03-15 12:46:24.031,On
2016-03-15 12:46:28.521,On
2016-03-15 12:46:31.887,On
2016-03-15 12:46:36.252,On
2016-03-15 12:46:39.866,On
2016-03-15 12:46:44.481,On
2016-03-15 12:46:48.471,On
2016-03-15 12:46:51.835,On
2016-03-15 12:46:57.075,On
2016-03-15 12:47:00.941,On
2016-03-15 12:47:04.813,On
2016-03-15 12:47:08.536,On
2016-03-15 12:47:12.399,On
2016-03-15 12:47:21.244,On
2016-03-15 12:47:21.360,On
2016-03-15 12:47:24.725,On
2016-03-15 12:47:28.464,On
2016-03-15 12:47:32.079,On
2016-03-15 12:47:35.694,On
2016-03-15 12:47:39.809,On
2016-03-15 12:47:44.173,On
2016-03-15 12:47:48.288,On
2016-03-15 12:47:52.777,On
2016-03-15 12:47:57.134,On
2016-03-15 12:48:00.249,On
2016-03-15 12:48:04.113,On
2016-03-15 12:48:07.978,On
2016-03-15 12:48:11.717,On
2016-03-15 12:48:16.208,On
2016-03-15 12:48:20.948,On
2016-03-15 12:48:24.187,On
2016-03-15 12:48:28.046,On
2016-03-15 12:48:31.909,On
2016-03-15 12:48:36.650,On
2016-03-15 12:48:39.890,On
2016-03-15 12:48:44.504,On
2016-03-15 12:48:48.494,On
2016-03-15 12:48:52.483,On
2016-03-15 12:48:57.339,On
2016-03-15 12:48:59.829,On
2016-03-15 12:49:03.693,On
2016-03-15 12:49:08.808,On
2016-03-15 12:49:12.789,On
2016-03-15 12:49:16.654,On
2016-03-15 12:49:20.143,On
2016-03-15 12:49:24.508,On
2016-03-15 12:49:27.999,On
2016-03-15 12:49:32.613,On
2016-03-15 12:49:36.727,On
2016-03-15 12:49:39.842,On
2016-03-15 12:49:43.958,On
2016-03-15 12:49:48.323,On
2016-03-15 12:49:52.563,On
2016-03-15 12:49:55.927,On
2016-03-15 12:50:00.417,On
2016-03-15 12:50:04.032,On
2016-03-15 12:50:07.897,On
2016-03-15 12:50:12.262,On
2016-03-15 12:50:16.252,On
2016-03-15 12:50:20.117,On
2016-03-15 12:50:24.106,On
2016-03-15 12:50:28.221,On
2016-03-15 12:50:32.086,On
2016-03-15 12:50:35.701,On
2016-03-15 12:50:40.069,On
2016-03-15 12:50:43.936,On
2016-03-15 12:50:48.551,On
2016-03-15 12:50:52.040,On
2016-03-15 12:50:56.030,On
2016-03-15 12:51:01.011,On
2016-03-15 12:51:04.000,On
2016-03-15 12:51:08.240,On
2016-03-15 12:51:11.605,On
2016-03-15 12:51:16.345,On
2016-03-15 12:51:19.709,On
2016-03-15 12:51:24.449,On
2016-03-15 12:51:28.805,On
2016-03-15 12:51:31.669,On
2016-03-15 12:51:36.909,On
2016-03-15 12:51:39.899,On
2016-03-15 12:51:44.514,On
2016-03-15 12:51:48.378,On
2016-03-15 12:51:53.234,On
2016-03-15 12:51:56.224,On
2016-03-15 12:52:00.463,On
2016-03-15 12:52:05.079,On
2016-03-15 12:52:07.693,On
2016-03-15 12:52:12.308,On
2016-03-15 12:52:16.173,On
2016-03-15 12:52:20.912,On
2016-03-15 12:52:24.153,On
2016-03-15 12:52:27.893,On
2016-03-15 12:52:31.883,On
2016-03-15 12:52:36.497,On
2016-03-15 12:52:40.615,On
2016-03-15 12:52:44.479,On
2016-03-15 12:52:48.838,On
2016-03-15 12:52:51.949,On
2016-03-15 12:52:56.439,On
2016-03-15 12:53:00.304,On
2016-03-15 12:53:03.919,On
2016-03-15 12:53:08.033,On
2016-03-15 12:53:12.024,On
2016-03-15 12:53:16.138,On
2016-03-15 12:53:20.003,On
2016-03-15 12:53:23.743,On
2016-03-15 12:53:28.736,On
2016-03-15 12:53:32.973,On
2016-03-15 12:53:36.587,On
2016-03-15 12:53:40.078,On
2016-03-15 12:53:44.318,On
2016-03-15 12:53:48.058,On
2016-03-15 12:53:53.298,On
2016-03-15 12:53:57.038,On
2016-03-15 12:54:00.277,On
2016-03-15 12:54:04.141,On
2016-03-15 12:54:08.757,On
2016-03-15 12:54:12.871,On
2016-03-15 12:54:15.736,On
2016-03-15 12:54:20.365,On
2016-03-15 12:54:24.342,On
2016-03-15 12:54:28.206,On
2016-03-15 12:54:31.696,On
2016-03-15 12:54:36.311,On
2016-03-15 12:54:39.926,On
2016-03-15 12:54:43.941,On
2016-03-15 12:54:48.155,On
2016-03-15 12:54:52.271,On
2016-03-15 12:54:56.027,On
2016-03-15 12:55:00.250,On
2016-03-15 12:55:04.615,On
2016-03-15 12:55:08.480,On
2016-03-15 12:55:11.719,On
2016-03-15 12:55:16.715,On
2016-03-15 12:55:19.949,On
2016-03-15 12:55:24.065,On
2016-03-15 12:55:28.054,On
2016-03-15 12:55:33.047,On
2016-03-15 12:55:35.787,On
2016-03-15 12:55:40.777,On
2016-03-15 12:55:44.256,On
2016-03-15 12:55:47.621,On
2016-03-15 12:55:52.486,On
2016-03-15 12:55:56.477,On
2016-03-15 12:55:59.965,On
2016-03-15 12:56:04.581,On
2016-03-15 12:56:08.571,On
2016-03-15 12:56:12.316,On
2016-03-15 12:56:16.040,On
2016-03-15 12:56:20.030,On
2016-03-15 12:56:24.520,On
2016-03-15 12:56:28.523,On
2016-03-15 12:56:31.740,On
2016-03-15 12:56:36.479,On
2016-03-15 12:56:40.469,On
2016-03-15 12:56:44.084,On
2016-03-15 12:56:47.824,On
2016-03-15 12:56:51.814,On
2016-03-15 12:56:56.554,On
2016-03-15 12:56:59.919,On
2016-03-15 12:57:03.908,On
2016-03-15 12:57:08.148,On
2016-03-15 12:57:12.138,On
2016-03-15 12:57:16.377,On
2016-03-15 12:57:20.358,On
2016-03-15 12:57:23.973,On
2016-03-15 12:57:28.587,On
2016-03-15 12:57:32.952,On
2016-03-15 12:57:36.317,On
2016-03-15 12:57:40.433,On
2016-03-15 12:57:43.797,On
2016-03-15 12:57:48.037,On
2016-03-15 12:57:52.517,On
2016-03-15 12:57:57.006,On
2016-03-15 12:58:00.372,On
2016-03-15 12:58:04.611,On
2016-03-15 12:58:07.976,On
2016-03-15 12:58:12.841,On
2016-03-15 12:58:16.226,On
2016-03-15 12:58:20.821,On
2016-03-15 12:58:24.310,On
2016-03-15 12:58:28.310,On
2016-03-15 12:58:33.160,On
2016-03-15 12:58:36.650,On
2016-03-15 12:58:40.638,On
2016-03-15 12:58:44.744,On
2016-03-15 12:58:48.108,On
2016-03-15 12:58:52.724,On
2016-03-15 12:58:56.463,On
2016-03-15 12:59:00.078,On
2016-03-15 12:59:04.443,On
2016-03-15 12:59:08.432,On
2016-03-15 12:59:12.288,On
2016-03-15 12:59:15.902,On
2016-03-15 12:59:20.393,On
2016-03-15 12:59:23.882,On
2016-03-15 12:59:27.997,On
2016-03-15 12:59:32.238,On
2016-03-15 12:59:36.477,On
2016-03-15 12:59:40.341,On
2016-03-15 12:59:44.082,On
2016-03-15 12:59:47.822,On
2016-03-15 12:59:52.686,On
2016-03-15 12:59:56.427,On
2016-03-15 12:59:59.676,On
2016-03-15 13:00:04.531,On
2016-03-15 13:00:08.418,On
2016-03-15 13:00:11.755,On
2016-03-15 13:00:17.366,On
2016-03-15 13:00:20.481,On
2016-03-15 13:00:24.220,On
2016-03-15 13:00:28.710,On
2016-03-15 13:00:32.200,On
2016-03-15 13:00:36.439,On
2016-03-15 13:00:39.680,On
2016-03-15 13:00:43.919,On
2016-03-15 13:00:48.409,On
2016-03-15 13:00:53.149,On
2016-03-15 13:00:56.162,On
2016-03-15 13:01:02.109,On
2016-03-15 13:01:03.724,On
2016-03-15 13:01:08.463,On
2016-03-15 13:01:12.819,On
2016-03-15 13:01:16.183,On
2016-03-15 13:01:20.173,On
2016-03-15 13:01:24.288,On
2016-03-15 13:01:28.556,On
2016-03-15 13:01:32.508,On
2016-03-15 13:01:37.239,On
2016-03-15 13:01:39.853,On
2016-03-15 13:01:44.217,On
2016-03-15 13:01:48.460,On
2016-03-15 13:01:52.450,On
2016-03-15 13:01:56.064,On
2016-03-15 13:02:00.430,On
2016-03-15 13:02:03.919,On
2016-03-15 13:02:09.035,On
2016-03-15 13:02:12.399,On
2016-03-15 13:02:16.514,On
2016-03-15 13:02:20.754,On
2016-03-15 13:02:24.494,On
2016-03-15 13:02:28.359,On
2016-03-15 13:02:32.098,On
2016-03-15 13:02:35.964,On
2016-03-15 13:02:40.203,On
2016-03-15 13:02:44.434,On
2016-03-15 13:02:48.548,On
2016-03-15 13:02:52.537,On
2016-03-15 13:02:55.902,On
2016-03-15 13:03:00.643,On
2016-03-15 13:03:04.007,On
2016-03-15 13:03:08.247,On
2016-03-15 13:03:11.737,On
2016-03-15 13:03:16.102,On
2016-03-15 13:03:20.717,On
2016-03-15 13:03:24.706,On
2016-03-15 13:03:28.571,On
2016-03-15 13:03:32.061,On
2016-03-15 13:03:36.301,On
2016-03-15 13:03:39.791,On
2016-03-15 13:03:43.906,On
2016-03-15 13:03:48.645,On
2016-03-15 13:03:52.261,On
2016-03-15 13:03:55.875,On
2016-03-15 13:04:00.240,On
2016-03-15 13:04:03.980,On
2016-03-15 13:04:08.845,On
2016-03-15 13:04:11.835,On
2016-03-15 13:04:16.575,On
2016-03-15 13:04:20.805,On
2016-03-15 13:04:24.545,On
2016-03-15 13:04:28.400,On
2016-03-15 13:04:32.413,On
2016-03-15 13:04:35.620,On
2016-03-15 13:04:40.358,On
2016-03-15 13:04:44.715,On
2016-03-15 13:04:48.578,On
2016-03-15 13:04:52.060,On
2016-03-15 13:04:56.549,On
2016-03-15 13:05:00.662,On
2016-03-15 13:05:04.524,On
2016-03-15 13:05:08.383,On
2016-03-15 13:05:12.748,On
2016-03-15 13:05:15.863,On
2016-03-15 13:05:20.352,On
2016-03-15 13:05:24.218,On
2016-03-15 13:05:28.207,On
2016-03-15 13:05:32.572,On
2016-03-15 13:05:37.313,On
2016-03-15 13:05:40.428,On
2016-03-15 13:05:44.293,On
2016-03-15 13:05:47.907,On
2016-03-15 13:05:52.147,On
2016-03-15 13:05:57.013,On
2016-03-15 13:06:00.002,On
2016-03-15 13:06:04.117,On
2016-03-15 13:06:08.231,On
2016-03-15 13:06:12.597,On
2016-03-15 13:06:15.961,On
2016-03-15 13:06:20.326,On
2016-03-15 13:06:25.316,On
2016-03-15 13:06:28.806,On
2016-03-15 13:06:31.670,On
2016-03-15 13:06:36.410,On
2016-03-15 13:06:39.651,On
2016-03-15 13:06:44.516,On
2016-03-15 13:06:47.755,On
2016-03-15 13:06:52.498,On
2016-03-15 13:06:56.353,On
2016-03-15 13:07:00.093,On
2016-03-15 13:07:04.458,On
2016-03-15 13:07:08.447,On
2016-03-15 13:07:12.938,On
2016-03-15 13:07:16.426,On
2016-03-15 13:07:20.167,On
2016-03-15 13:07:24.407,On
2016-03-15 13:07:28.271,On
2016-03-15 13:07:32.136,On
2016-03-15 13:07:35.866,On
2016-03-15 13:07:40.356,On
2016-03-15 13:07:44.096,On
2016-03-15 13:07:48.711,On
2016-03-15 13:07:52.575,On
2016-03-15 13:07:56.690,On
2016-03-15 13:08:07.035,On
2016-03-15 13:08:07.276,On
2016-03-15 13:08:07.891,On
2016-03-15 13:08:12.263,On
2016-03-15 13:08:16.860,On
2016-03-15 13:08:19.974,On
2016-03-15 13:08:24.589,On
2016-03-15 13:08:28.205,On
2016-03-15 13:08:32.321,On
2016-03-15 13:08:35.937,On
2016-03-15 13:08:39.927,On
2016-03-15 13:08:44.042,On
2016-03-15 13:08:47.656,On
2016-03-15 13:08:52.396,On
2016-03-15 13:08:56.261,On
2016-03-15 13:09:00.491,On
2016-03-15 13:09:04.106,On
